trial_number,alignment,max_group_uniformity,min_group_rank,min_group_alignment,uniformity,effective_rank,uniformity_avg,effective_rank_avg,weight_entropy_ratio,tau,sigma_scale,feasible,group_Prosody_alignment,group_Prosody_uniformity,group_Prosody_effective_rank,group_Prosody_entropy_ratio,group_Vocal_Tract_alignment,group_Vocal_Tract_uniformity,group_Vocal_Tract_effective_rank,group_Vocal_Tract_entropy_ratio,group_Timbre_alignment,group_Timbre_uniformity,group_Timbre_effective_rank,group_Timbre_entropy_ratio,group_Voice_Quality_alignment,group_Voice_Quality_uniformity,group_Voice_Quality_effective_rank,group_Voice_Quality_entropy_ratio,group_Scene_alignment,group_Scene_uniformity,group_Scene_effective_rank,group_Scene_entropy_ratio,sigma_scale_Prosody,sigma_scale_Vocal_Tract,sigma_scale_Timbre,sigma_scale_Voice_Quality,sigma_scale_Scene
40,0.9619286465644836,-0.054242360293865206,2.3833932638168336,0.9080367541313171,-0.054242360293865206,2.3833932638168336,-0.3249837073087692,3.747212592124939,0.3466007805807782,0.1187705159485326,,False,0.9885734820365906,-0.06265737801790237,2.449535789489746,0.7180065103011767,0.9742771816253663,-0.09325497686862945,2.812365093231201,0.002926931592660566,0.9080367541313171,-0.8412107717990875,6.218801574707031,0.16097815284291403,0.9857897400856018,-0.054242360293865206,2.3833932638168336,0.2271194172905532,0.9529660749435425,-0.5735530495643616,4.871967239379883,0.6239728908765866,0.40078674574890377,0.017480604552860744,0.1321896885601787,0.04356403641834957,0.32511698199738814
41,0.9141430335044862,-0.18296416223049164,2.7902903079986574,0.8674083757400513,-0.18296416223049164,2.7902903079986574,-0.534106318473816,4.376942657470703,0.46939082799514,0.26012654816203495,,False,0.9120741724967957,-0.4918956881761551,4.076072731018066,0.2310312526895498,0.9337124562263489,-0.2566150903701782,3.1110214138031007,0.08565588370793968,0.8674083757400513,-0.978756308555603,6.467369728088379,0.5060805879776906,0.9477308106422424,-0.18296416223049164,2.7902903079986574,0.7596853700937258,0.9097893524169922,-0.7603003430366516,5.439959106445312,0.7645010455067939,0.11063109498520338,0.08135732604013797,0.2665397172265939,0.4685928887278875,0.4576543743313267
42,0.9644971203804016,-0.014619062319397927,1.5964882373809814,0.8699555349349976,-0.014619062319397927,1.5964882373809814,-0.2557679369524121,2.6764442749023436,0.5095001184286551,0.22773600961618673,,False,0.9965211772918701,-0.01854392159730196,1.6537556982040404,0.5155568710622415,0.9962225818634033,-0.015465925708413123,1.609869179725647,0.1350620630634195,0.8699555349349976,-0.8136268591880799,4.850231895446777,0.344500344216775,0.9961375284194947,-0.014619062319397927,1.5964882373809814,0.7909729314600039,0.9636487793922425,-0.4165839159488678,3.6718763637542726,0.7614083823408361,0.23809484965366262,0.10059945342697124,0.19674361061416326,0.5343211895208227,0.45684493165042567
43,0.9673973698616029,-0.029734300971031188,1.759247007369995,0.9227175307273865,-0.029734300971031188,1.759247007369995,-0.2674526131823659,2.75971995639801,0.5186472450699405,0.27512688493233,,False,0.9919741821289062,-0.03596747554838657,1.7872742080688477,0.29984025803474745,0.9929813528060913,-0.030908829532563686,1.768438925743103,0.20115353946983675,0.9227175307273865,-0.6171927666664123,4.310674228668213,0.7067333024342993,0.9919907379150391,-0.029734300971031188,1.759247007369995,0.7135530167839406,0.9373230457305908,-0.6234596931934356,4.1729654121398925,0.671956108626878,0.1383816985297971,0.1291306321107671,0.3839174657322706,0.3816477278582255,0.35667739525445674
44,0.9747818493843079,-0.0421497917175293,2.0427781391143798,0.9501480960845947,-0.0421497917175293,2.0427781391143798,-0.20528839577734467,2.817887659072876,0.4809465712854514,0.3370104739319617,,False,0.9873192930221557,-0.051529637798666955,2.138979892730713,0.11659911895807769,0.9884648656845093,-0.04586988732218742,2.083778533935547,0.02822249646176078,0.9501480960845947,-0.4426302206516266,3.957677097320557,0.8805056445148522,0.9890957355499268,-0.0421497917175293,2.0427781391143798,0.504820131864338,0.9588812565803528,-0.4442624413967133,3.8662246322631835,0.8745854646282284,0.06943580771422912,0.04749962626960417,0.5841338721090547,0.15132924850176036,0.6514636129560101
45,0.9920332579612732,-0.017001357171684505,1.570002760887146,0.9814820671081543,-0.017001357171684505,1.570002760887146,-0.11110941015556457,2.042688980102539,0.5023329494753594,0.1919382816525812,,False,0.9957014274597168,-0.017267565075308085,1.5795801019668578,0.19937656857454594,0.9958570671081542,-0.017001357171684505,1.5703269910812379,0.053558233227338,0.9915552616119385,-0.15736549213528633,2.471134915351868,0.944504784811723,0.9955704665184021,-0.017079819198697804,1.570002760887146,0.818753182420907,0.9814820671081543,-0.346832817196846,3.022400131225586,0.4954719783422835,0.09949953879414908,0.06503881394514267,0.7656845947180954,0.5883550949627484,0.24176801156386213
46,0.9133611192703248,-0.07237187474966049,2.687090263366699,0.7957032012939453,-0.07237187474966049,2.687090263366699,-0.5783812645673752,4.026442218780518,0.38490417709866287,0.362394597081814,,False,0.9638983464241028,-0.1321220675110817,3.1302782821655275,0.048038955703986544,0.9586965131759644,-0.14010414540767668,3.131209621429443,0.009062491258344437,0.7957032012939453,-1.445480103492737,5.839862079620361,0.5407972992085298,0.98054851770401,-0.07237187474966049,2.687090263366699,0.6957859998074875,0.8679590177536011,-1.1018281316757201,5.343770847320557,0.6308361395149664,0.04438681863388799,0.028172724359460756,0.2810479933394893,0.3508441006002116,0.3198720792246979
47,0.8276590249538421,-0.04531017363071441,2.3111260652542116,0.37522405028343203,-0.04531017363071441,2.3111260652542116,-0.44973729237914095,3.7864651041030886,0.24953486407016315,0.30898362902139037,,False,0.9875556755065918,-0.050942739099264146,2.3793113136291506,0.44550558648703054,0.9883709692955017,-0.04531017363071441,2.3111260652542116,0.35866113244997705,0.8002155661582947,-1.0245870232582093,5.9896062469482425,0.03491612371698583,0.9869288635253907,-0.049672327041625976,2.3610591888427734,0.4083526262068824,0.37522405028343203,-1.0781741988658906,5.891222705841065,0.00023885148993982132,0.20071472917639405,0.18849926617499216,0.06933335440892867,0.10594049162839485,0.011299357880844178
48,0.9199514775276185,-0.028193929474800827,1.9629776239395142,0.8065774393081665,-0.028193929474800827,1.9629776239395142,-0.45492539814114574,3.0612420558929445,0.5916772922834557,0.8698647479117296,,False,0.9906946182250976,-0.03229737853631377,2.014019556045532,0.5871342715015688,0.988838927745819,-0.035711662881076335,2.046337523460388,0.10067482719276571,0.8065774393081665,-1.1596863508224486,4.8868171501159665,0.8147651464793445,0.992974693775177,-0.028193929474800827,1.9629776239395142,0.6276246449813708,0.8206717085838318,-1.018737668991089,4.396058425903321,0.8281875712622289,0.28870894837122046,0.08413223658823897,0.47825847736580657,0.2564187157243436,0.5385323715230697
49,0.9621519932746888,-0.02793514870572835,1.8009536457061768,0.9144562554359436,-0.02793514870572835,1.8009536457061768,-0.30370779685210436,2.8396888303756715,0.2877735766735788,0.20510033928531557,,False,0.9901739358901978,-0.0345385105162859,1.9215350914001466,0.0069189607089828395,0.9892319202423095,-0.030125934379175306,1.878964581489563,0.04973939963010948,0.9259272336959838,-0.6741583013534546,4.304000568389893,0.667434062358243,0.9909706211090088,-0.02793514870572835,1.8009536457061768,0.34022569622374327,0.9144562554359436,-0.7517810893058777,4.292990264892578,0.3745497644468154,0.01652012778140503,0.06222051695225471,0.35701360250181546,0.0756102636691133,0.1783799110195794
50,0.924022204875946,-0.027648042850196362,1.7041617965698241,0.7936329817771912,-0.027648042850196362,1.7041617965698241,-0.35821881046146153,2.5595948486328126,0.24750301298100122,0.49169476278744806,,False,0.993749852180481,-0.027648042850196362,1.7041617965698241,0.10084497788622249,0.9918071937561035,-0.02977493353188038,1.7307256841659546,0.23234644546565464,0.7936329817771912,-0.846988844871521,3.847420778274536,0.015504095345594436,0.9927234983444214,-0.028715099915862085,1.7218846368789673,0.778329593896081,0.8481974983215332,-0.857967131137848,3.79378134727478,0.1104899523114537,0.06625544057451219,0.14139824693160188,0.05285703841456963,0.4780676949068516,0.08378060614615769
51,0.9152154593467712,-0.12926331505179406,2.3371393489837646,0.8665791702270508,-0.12926331505179406,2.3371393489837646,-0.5717387571036816,3.605038810729981,0.445229044228673,0.2540926261839251,,False,0.8736138892173767,-0.7534342384338379,3.547082710266113,0.21077899476395612,0.9448050117492676,-0.22694862842559815,2.5575765705108644,0.07432508621844151,0.8665791702270508,-1.0055694150924683,5.1451910209655765,0.46584840139567346,0.9651408791542053,-0.12926331505179406,2.3371393489837646,0.7597172065420706,0.9259383463859558,-0.7434781885147095,4.438204402923584,0.7154755322232232,0.10672912301841263,0.073500431636557,0.25136532144233803,0.45106284576219935,0.39913938857909204
52,0.9190905570983887,-0.12153835609555244,2.906716089248657,0.786998770236969,-0.12153835609555244,2.906716089248657,-0.526218033105135,4.557633081436158,0.49651062509080346,0.29345793789292834,,False,0.9680728483200073,-0.14181618452072142,3.0265657615661623,0.30240858311395835,0.9674583220481873,-0.1336450582742691,3.0020160484313965,0.14183513653285384,0.786998770236969,-1.3788023042678832,7.735170516967774,0.4069816690061725,0.9665508794784546,-0.12153835609555244,2.906716089248657,0.8478748755178895,0.9063719654083252,-0.8552882623672485,6.117696990966797,0.783452861283143,0.14012711580409032,0.09989970839127882,0.22612023251044905,0.69438481889248,0.4806353779797521
53,0.9783086748123169,-0.012335583139210939,1.529440269470215,0.9240067100524902,-0.012335583139210939,1.529440269470215,-0.17765485922247173,2.381866979598999,0.39247741372417766,0.1563899638149883,,False,0.9974306464195252,-0.013074858244508505,1.5362907123565674,0.16677303526668236,0.9963841915130616,-0.014301096759736539,1.5443881702423097,0.07451003156103284,0.9240067100524902,-0.573986908197403,4.116368436813355,0.214867498742538,0.9969797277450562,-0.012335583139210939,1.529440269470215,0.6093627232682526,0.9767420983314514,-0.2745758497714996,3.1828473091125487,0.8968737797823825,0.08950105921129776,0.07583004481800555,0.15204255056194105,0.24148236726800434,0.7137436818610855
54,0.909336968421936,-0.21687890738248825,2.453546085357666,0.842743513584137,-0.21687890738248825,2.453546085357666,-0.5794457491636276,4.163330532073974,0.31864210789862635,0.22432720943942183,,False,0.9477781963348388,-0.37520272672176364,2.7541621208190916,0.22052424013301827,0.9487906980514527,-0.22282483369112016,2.5417714309692383,0.019890512907673928,0.842743513584137,-1.1116933846473693,6.817335643768311,0.09532920329867083,0.9336844968795777,-0.21687890738248825,2.453546085357666,0.6794977284262826,0.8736879372596741,-0.9706288933753967,6.249837379455567,0.5779688547274858,0.11009094458071933,0.04276276582059228,0.10455829782645264,0.32472053871877204,0.2843318679095703
55,0.9495144791603087,-0.029522328898310662,1.8934642314910888,0.862535617351532,-0.029522328898310662,1.8934642314910888,-0.3544284262061119,3.003882425308228,0.3492199616392335,0.23490063619823115,,False,0.9919107627868652,-0.034386313296854494,1.9462459802627563,0.4133508945042808,0.9886141252517701,-0.040310941971838474,2.011864800453186,0.025527793144089813,0.862535617351532,-0.9058642196655273,4.843463287353516,0.06810346323371261,0.9923642897605895,-0.029522328898310662,1.8934642314910888,0.6757855492903728,0.9121476006507874,-0.7620583271980286,4.324373826980591,0.5633321080237114,0.18559730100277302,0.04435615711759519,0.08810923919105257,0.3171455000462006,0.2872144583090736
56,0.9590802240371704,-0.1198631078004837,2.4530488872528076,0.9233197021484375,-0.1198631078004837,2.4530488872528076,-0.3280994748771191,3.456344429016113,0.2676324182912308,0.11434539604829135,,False,0.9763982391357422,-0.23785517394542693,2.907657823562622,0.060743757569979046,0.9608154106140137,-0.16779497012495995,2.6431704330444337,0.011005777226621903,0.9233197021484375,-0.6784818291664123,5.243077487945556,0.11181945203894941,0.9672320675849915,-0.1198631078004837,2.4530488872528076,0.4812545653799021,0.9676357007026672,-0.43650229334831236,4.034767513275146,0.6733385392407015,0.05185718974640421,0.03376007995819077,0.10755535245156858,0.1462814244642027,0.36417807357786985
57,0.9454809989929198,-0.061075645461678506,2.487301287651062,0.872606987953186,-0.061075645461678506,2.487301287651062,-0.346793908059597,3.6351967706680295,0.21670920137091756,0.18283137824836565,,False,0.9858095145225525,-0.0647461100667715,2.5036139249801637,0.13595102642608095,0.9830061030387879,-0.0635899344086647,2.5100061178207396,0.04655848647845266,0.872606987953186,-0.8136598443984986,5.6866233444213865,0.046789870141244076,0.9826291418075561,-0.061075645461678506,2.487301287651062,0.5632487522790863,0.9033532476425171,-0.7308980059623719,4.9884391784667965,0.29099787152972373,0.07769885089354812,0.05975540686948614,0.07704696547798329,0.19452460684905148,0.14845463991353905
58,0.9163391036987305,-0.0390224315226078,2.146690526008606,0.8002321338653564,-0.0390224315226078,2.146690526008606,-0.45246687915921213,3.547042471885681,0.208717073521377,0.35003673767786436,,False,0.9906444239616394,-0.0390224315226078,2.146690526008606,0.26820454032674595,0.9892516040802002,-0.0413943138718605,2.1762373495101928,0.03298059120771945,0.8002321338653564,-1.0590148496627807,5.655155048370362,0.021427335751355418,0.9892087483406067,-0.04102992504835129,2.1718988943099977,0.5450553372810022,0.8123586082458496,-1.0818728756904603,5.585230541229248,0.17591756304006193,0.12649833148108325,0.05134691492687293,0.056127485970776075,0.17734966775597621,0.10891141559592325
59,0.9021593928337097,-0.04830628700554371,2.1316310596466064,0.7593634605407715,-0.04830628700554371,2.1316310596466064,-0.5620839176625013,3.6152977533340453,0.3803914494535233,0.4141459448770195,,False,0.9884432148933411,-0.053255774676799775,2.194948420524597,0.5345106456859292,0.985469400882721,-0.05685465559363365,2.2244007110595705,0.12037042144688748,0.7593634605407715,-1.4099704694747925,5.966665229797363,0.11316000970136293,0.9877690625190735,-0.04830628700554371,2.1316310596466064,0.6626624920848418,0.7897518253326417,-1.242032401561737,5.55884334564209,0.4712536783485952,0.2517313389164721,0.09329776488063585,0.10825174719466289,0.2967964652370218,0.2269563587805968
60,0.9004024717807769,-0.017692324556410313,1.6844275188446045,0.6778057992458344,-0.017692324556410313,1.6844275188446045,-0.33633374074101446,2.4998438816070556,0.1284717820425867,0.5913659233514257,,False,0.9953443336486817,-0.01961008697748184,1.7401786470413207,0.01623891395982673,0.9957180881500244,-0.017692324556410313,1.6881777906417847,0.022601387865321256,0.6778057992458344,-0.7171847200393677,3.6500745105743406,0.0046248543747834815,0.995516083240509,-0.01782658737152815,1.6844275188446045,0.23163153581703588,0.8376280546188355,-0.9093549847602844,3.7363609409332277,0.3672622181959662,0.025958421831952884,0.04264792099555245,0.03805716634516014,0.04676717618805053,0.18630807581388587
61,0.9289634842872619,-0.06345709964632988,2.4978960514068604,0.8139100122451782,-0.06345709964632988,2.4978960514068604,-0.49947126644849776,4.161400470733643,0.4291387847203633,0.26221972156318485,,False,0.9816445064544678,-0.07644316479563713,2.635051603317261,0.23242982998300793,0.9839467835426331,-0.06523954510688781,2.517811851501465,0.0770758506794775,0.8139100122451782,-1.2990481901168822,6.967037448883056,0.30451953230140427,0.984057011604309,-0.06345709964632988,2.4978960514068604,0.8198212030750522,0.8812591075897217,-0.9931683325767517,6.1892053985595705,0.7118475075628744,0.11234113923557175,0.07622102028923342,0.1854997024518581,0.6084820342968442,0.3984209566655461
62,0.9536483335494994,-0.03404260788112879,1.9163296508789063,0.8925409722328186,-0.03404260788112879,1.9163296508789063,-0.3632489166036248,3.1419838886260987,0.5252264380562098,0.3141618285373665,,False,0.9904614353179931,-0.03733030151575804,1.9393018627166747,0.3053011296531777,0.9905799865722656,-0.0377605414763093,1.9634736442565919,0.16094829221781762,0.8925409722328186,-0.9007332110404969,5.073059062957764,0.6390108237865975,0.9911017727851867,-0.03404260788112879,1.9163296508789063,0.7203336899940854,0.9035575008392334,-0.8063779211044312,4.817755222320557,0.800538254629371,0.14138433693608488,0.10965539095649593,0.33819272374962717,0.3762645153400447,0.4981746260107534
63,0.8897783832550048,-0.06008930802345276,2.109626779556274,0.739410400390625,-0.06008930802345276,2.109626779556274,-0.6373511860072613,3.5684112462997435,0.41213026724140567,0.7073238237274221,,False,0.9850248956680298,-0.06008930802345276,2.109626779556274,0.1542076404340205,0.981101906299591,-0.06393696062266827,2.137234716415405,0.043731957813274554,0.739410400390625,-1.6105205535888671,5.983376636505127,0.502940768611963,0.9832630276679992,-0.06048034898936749,2.1125048208236694,0.7794794626038916,0.7600916862487793,-1.3917287588119507,5.499313278198242,0.5802915067438787,0.0875618968103108,0.057099511343600716,0.2615324232518026,0.5194064226661649,0.28638822251870055
64,0.9024017171859741,-0.26376962453126906,3.1934738826751707,0.8569121980667114,-0.26376962453126906,3.1934738826751707,-0.5500437642931938,4.45555875968933,0.333000458197979,0.21454020753270567,,False,0.9276426982879639,-0.5273072177171707,3.4014328956604003,0.20793412290906943,0.8569121980667114,-0.44028501272201537,4.573967094421387,0.00030876052896736063,0.8584174013137817,-0.948834867477417,6.359196701049805,0.2528007190180508,0.9223955154418946,-0.26376962453126906,3.1934738826751707,0.356447788028174,0.9466407728195191,-0.570022099018097,4.749723224639893,0.8475109005056335,0.10596152832862782,0.010460744055136643,0.16688213321785328,0.08433559991289596,0.5816676972742229
65,0.9266366152763367,-0.10908970091491937,2.5996062088012697,0.8356863164901733,-0.10908970091491937,2.5996062088012697,-0.34928842256218195,3.6891061983108515,0.3013538462695821,0.2006857793210118,,False,0.9770964884757996,-0.14781011179089545,2.7402466630935667,0.08575603121676652,0.8356863164901733,-0.3870894849300385,4.102151517868042,0.0003524199675676029,0.8749585723876954,-0.8121962618827819,5.345585784912109,0.17607856602002883,0.9680322861671448,-0.10908970091491937,2.5996062088012697,0.32359334329458866,0.9774094128608704,-0.29025655329227446,3.6579408168792726,0.920988870848959,0.060284254950264515,0.010261051048025518,0.13428922799233076,0.07027755832006151,0.7930740605430733
66,0.9492915449142455,-0.20750904262065886,2.130105285644531,0.9245620322227478,-0.20750904262065886,2.130105285644531,-0.3213649381399155,2.8027319574356087,0.36812771119511517,0.15008590121963744,,False,0.9804212760925293,-0.22974272489547728,2.151656565666199,0.3412549680693111,0.9369019365310669,-0.20750904262065886,2.223426628112793,0.00239402915518513,0.9245620322227478,-0.6040274500846863,4.185290508270263,0.2516387490761963,0.9361304068565368,-0.22058384895324706,2.130105285644531,0.36402226973595786,0.9684420728683472,-0.3449616241455078,3.323180799484253,0.8813285399389252,0.16072691082535043,0.015385517693090952,0.1673565675119351,0.08651726058473594,0.6552203327463048
67,0.9938845796585083,-0.017093096897006034,1.5562659549713134,0.9903595995903015,-0.017093096897006034,1.5562659549713134,-0.0763428533449769,1.811193470954895,0.49948714289164015,0.08306563769631412,,False,0.9957706260681153,-0.01817550964653492,1.5643821001052856,0.4533331531124275,0.9955858373641968,-0.01818261731415987,1.56415114402771,0.007259993827961171,0.9903595995903015,-0.18000489354133606,2.228468017578125,0.7547377107234863,0.9959745717048645,-0.017093096897006034,1.5562659549713134,0.44176782609389564,0.9917322635650635,-0.14825814932584763,2.142700138092041,0.8403370307004302,0.20765820882879524,0.027237644236524625,0.4262696543456649,0.11958685689182567,0.5751368767981445
68,0.9131569323539734,-0.061543708145618437,2.503753972053528,0.782396318912506,-0.061543708145618437,2.503753972053528,-0.5439016602039337,4.413595478057861,0.18794494343860768,0.2323741068578206,,False,0.9812121605873108,-0.0758932214975357,2.64692277431488,0.0635062190082271,0.9308858585357666,-0.24715430289506912,3.7199115180969238,0.0007356990563669796,0.782396318912506,-1.3360851430892944,7.373267021179199,0.08999854985508002,0.9841245460510254,-0.061543708145618437,2.503753972053528,0.3739375993334747,0.8871657776832581,-0.9988319253921509,5.8241221046447755,0.4115466499398898,0.048601195701910335,0.010582392036594078,0.09770389525277533,0.08740459456912021,0.20163503471992097
69,0.9036927180290222,-0.06522258657962084,2.490052590370178,0.731028048992157,-0.06522258657962084,2.490052590370178,-0.5236152082681657,3.8490750761032104,0.3815600053721678,0.3774925988992058,,False,0.9807424259185791,-0.07835726417601109,2.5734677934646606,0.26681597133907936,0.9847925925254821,-0.0656213641539216,2.490052590370178,0.782018625947575,0.731028048992157,-1.3605322027206421,6.570396194458008,0.046573188407470455,0.9812087631225586,-0.06522258657962084,2.5046711778640747,0.30390892551902504,0.8406917595863342,-1.0483426237106324,5.106787624359131,0.508483315647689,0.12321435420067896,0.5073880094122822,0.07767943184805158,0.06408818043403765,0.24913497937398146
70,0.9926779356002807,-0.008765933215618133,1.5628023004531861,0.9834568285942078,-0.008765933215618133,1.5628023004531861,-0.09360559834167362,2.0678726654052735,0.23101939260146614,0.051066852886763714,,False,0.9981097674369812,-0.009239928759634496,1.5728166532516479,0.12881020181153602,0.9971829652786255,-0.012000288981944322,1.5999883365631105,0.004325362668591096,0.9834568285942078,-0.24588548600673676,2.92461950302124,0.13243207515031408,0.9978187108039855,-0.008765933215618133,1.5628023004531861,0.2700366294111654,0.9868214058876038,-0.19213635474443436,2.6791365337371826,0.6194926939657243,0.07527396301421602,0.020385445985717218,0.11970721475455266,0.05327730446422011,0.31608894152890415
71,0.8958840804100038,-0.2174582612514496,2.984466028213501,0.8130975127220154,-0.2174582612514496,2.984466028213501,-0.6129232261180878,4.303654874801635,0.429853735772938,0.28980644061432387,,False,0.9041581535339356,-0.5706473171710968,3.8903002452850344,0.19138424873178306,0.9289059448242187,-0.266835116147995,3.1082897853851317,0.06795973928410023,0.8130975127220154,-1.1962307858467103,6.462011795043946,0.40001365886426493,0.9341095638275146,-0.2174582612514496,2.984466028213501,0.7364907370181442,0.899149227142334,-0.8134446501731872,5.073206520080566,0.7534202949663974,0.09779823171144791,0.06951740396675135,0.21935079243111422,0.4230086807991836,0.435413747136656
72,0.908282277584076,-0.14123536854982377,2.5582155895233156,0.8079568243026733,-0.14123536854982377,2.5582155895233156,-0.5853040031790734,4.127162843704223,0.3829329810229229,0.28051218083055585,,False,0.8748911833763122,-0.7755234313011169,3.8467743492126463,0.1912308233375258,0.9578654098510743,-0.17839917719364165,2.629452705383301,0.11772923633885955,0.8079568243026733,-1.2645229339599608,6.822001667022705,0.3724530773253043,0.9604803395271301,-0.14123536854982377,2.5582155895233156,0.404114586331447,0.9402176308631897,-0.5668391048908233,4.7793699073791505,0.829137181781478,0.09850329247698279,0.09247072075685803,0.2109528409107308,0.1032243611978441,0.5630125887747284
73,0.9502317690849305,-0.03150200607255101,2.2133503007888793,0.8676557183265686,-0.03150200607255101,2.2133503007888793,-0.35553777173534035,3.4204657430648804,0.4323107254995361,0.3292939454066658,,False,0.9912184882164001,-0.03255269348621368,2.2384241724014284,0.08673482562654378,0.9924627780914307,-0.03151346638798714,2.2233758401870727,0.05987011223237884,0.8676557183265686,-0.9389320158958435,5.623508396148682,0.6309066925464332,0.991622908115387,-0.03150200607255101,2.2133503007888793,0.6118269716348679,0.9081989526748657,-0.7431886768341065,4.80367000579834,0.7722150254574571,0.0626746941599107,0.06840278748761001,0.33148836477416804,0.23935079673296908,0.4742633207853567
74,0.9428526220321655,-0.045753555111587046,2.1281110572814943,0.8329357933998108,-0.045753555111587046,2.1281110572814943,-0.3734712726697325,3.495115267753601,0.42940523692960825,0.24602173217853926,,False,0.9858317232131958,-0.056630035489797594,2.1875801610946657,0.14991880604732918,0.9880977058410645,-0.045753555111587046,2.150272750854492,0.2062369877028306,0.8329357933998108,-1.0293355917930602,6.346576366424561,0.22955042855241303,0.9856340575218201,-0.05449840560555458,2.1281110572814943,0.8779564567526495,0.9217638301849366,-0.6811387753486633,4.663036003112793,0.6833635055928192,0.08562853839245174,0.12681226167039486,0.15602897236885674,0.786097704933384,0.3675011997993736
75,0.9011074891090394,-0.14925723508000374,2.143992028236389,0.7236843991279602,-0.14925723508000374,2.143992028236389,-0.4828815420418977,3.1212088737487793,0.3894741521795598,0.6711673047052185,,False,0.9728537821769714,-0.15195925220847128,2.143992028236389,0.32178990551749764,0.9526925563812256,-0.14925723508000374,2.190708136558533,0.015489955096197836,0.7236843991279602,-1.272349350452423,5.168465595245362,0.2889703551978145,0.9475958371162414,-0.15130594469606876,2.17525107383728,0.4580648098572118,0.9087108707427979,-0.6895359277725219,3.927627534866333,0.8630557352290771,0.14876123513196604,0.034831198046315584,0.17901147654464983,0.1293438380865694,0.6270039509189212
76,0.9411515474319458,-0.17374930322170257,2.7253416442871092,0.9129920530319214,-0.17374930322170257,2.7253416442871092,-0.4296577076911926,3.872635469436645,0.43482784632945454,0.1737405682507734,,False,0.9465959119796753,-0.46117219686508176,3.5818174839019776,0.22783348907732556,0.9474051213264465,-0.21843789279460907,2.863298568725586,0.028218387032815585,0.9129920530319214,-0.726024820804596,5.3107122039794925,0.5056507084559425,0.9509326124191284,-0.17374930322170257,2.7253416442871092,0.6889445516898417,0.9478320384025574,-0.5689043247699738,4.882007446289062,0.7234920953913481,0.11382977121889337,0.04751934326131423,0.2679229890012691,0.33429371866554286,0.4080928083163028
77,0.9759458179473878,-0.03126204688102007,2.0684310531616212,0.9515711522102356,-0.03126204688102007,2.0684310531616212,-0.19146389844268563,2.8133745307922364,0.4080964814678708,0.17725500066339397,,False,0.9915476727485657,-0.03252291902899742,2.0740530920028686,0.22131289831230216,0.9861054921150207,-0.05062691278755665,2.356660876274109,0.02709448858951584,0.9515711522102356,-0.4294357639551163,3.785286712646484,0.3693178949724601,0.9917894530296326,-0.03126204688102007,2.0684310531616212,0.7002775907187333,0.9587153196334839,-0.4134718495607376,3.7824409198760987,0.7224795347463427,0.10794776441528196,0.04762182290060497,0.2164456193061474,0.3530378638338718,0.41579520463975295
78,0.9766731300354005,-0.014608349967747927,1.6701958084106445,0.9421542835235596,-0.014608349967747927,1.6701958084106445,-0.21532698477432136,2.756714168548584,0.2889934671219564,0.1294089806400418,,False,0.9962361812591553,-0.016371115408837796,1.6969999313354491,0.27328660689332973,0.995560998916626,-0.01721424750983715,1.7137351512908936,0.14384286701046048,0.9421542835235596,-0.5200646817684174,4.613234615325927,0.5249345488561993,0.9965119552612305,-0.014608349967747927,1.6701958084106445,0.1901186469037117,0.9529022312164307,-0.5083765292167663,4.089405336380005,0.31278466594608095,0.12759657205402944,0.10243648932622584,0.27241113949392837,0.03544475927110261,0.15680058193363164
79,0.9514113416671752,-0.026304862862452864,1.8330008220672607,0.8747128987312317,-0.026304862862452864,1.8330008220672607,-0.3880849604588002,3.062170817375183,0.3058315337419747,0.20486212876870907,,False,0.9930888652801514,-0.026390374228358267,1.8345813465118408,0.19191596126877836,0.9860547614097596,-0.04377825409173965,2.1475652551651,0.0015788417028477731,0.8747128987312317,-0.9705000638961792,4.957215595245361,0.14310966826486227,0.9931737208366394,-0.026304862862452864,1.8330008220672607,0.6348711417562923,0.9100264620780945,-0.873451247215271,4.538491067886352,0.5576820557170926,0.09808599385234906,0.012416858041614949,0.12133955211092545,0.27642824625726453,0.2832888926517851
