number,value,datetime_start,datetime_complete,duration,params_sigma_scale_Prosody,params_sigma_scale_Scene,params_sigma_scale_Timbre,params_sigma_scale_Vocal_Tract,params_sigma_scale_Voice_Quality,params_tau,user_attrs_effective_rank,user_attrs_effective_rank_avg,user_attrs_group_breakdown,user_attrs_max_group_uniformity,user_attrs_min_group_alignment,user_attrs_min_group_rank,user_attrs_uniformity,user_attrs_uniformity_avg,user_attrs_weight_entropy_ratio,system_attrs_constraints,state
10,0.8945415031909943,2026-07-27 10:28:58.883373,2026-07-27 10:35:47.607675,0 days 00:06:48.724302,0.2675821657979406,0.4201024561702986,0.10380569727916208,0.21527582515382854,0.35249802402149705,0.9790962703771402,1.934264361858368,2.8553663873672486,"{""Prosody"": {""alignment"": 0.9857447743415833, ""uniformity"": -0.05524802156724036, ""effective_rank"": 1.9759987950325013, ""weight_entropy_ratio"": 0.5645213970955767}, ""Vocal_Tract"": {""alignment"": 0.9850167751312255, ""uniformity"": -0.05428236494772136, ""effective_rank"": 1.9743880748748779, ""weight_entropy_ratio"": 0.4290449169745661}, ""Timbre"": {""alignment"": 0.7162183284759521, ""uniformity"": -1.0760228157043457, ""effective_rank"": 4.390193521976471, ""weight_entropy_ratio"": 0.09831033200473663}, ""Voice_Quality"": {""alignment"": 0.9862252831459045, ""uniformity"": -0.049943200312554836, ""effective_rank"": 1.934264361858368, ""weight_entropy_ratio"": 0.7040418323800328}, ""Scene"": {""alignment"": 0.7995023548603057, ""uniformity"": -0.932307431101799, ""effective_rank"": 4.001987183094025, ""weight_entropy_ratio"": 0.7415645515662681}}",-0.049943200312554836,0.7162183284759521,1.934264361858368,-0.049943200312554836,-0.43356076672673227,0.5074966060042361,"[0.4000567996874452, 0.5657356381416321]",COMPLETE
11,0.8717388635873794,2026-07-27 10:35:51.896102,2026-07-27 10:42:49.019782,0 days 00:06:57.123680,0.2261623338912778,0.2332173644485728,0.17774019663160526,0.2638691585160627,0.2217989324707767,0.8618780584423239,2.230700898170471,3.484985890388489,"{""Prosody"": {""alignment"": 0.9759388774633407, ""uniformity"": -0.07311026635579765, ""effective_rank"": 2.3223192036151885, ""weight_entropy_ratio"": 0.4975290914533711}, ""Vocal_Tract"": {""alignment"": 0.9808201968669892, ""uniformity"": -0.06296108746901155, ""effective_rank"": 2.230700898170471, ""weight_entropy_ratio"": 0.5373705789131413}, ""Timbre"": {""alignment"": 0.7065028697252274, ""uniformity"": -1.320072305202484, ""effective_rank"": 5.44295654296875, ""weight_entropy_ratio"": 0.282670859543418}, ""Voice_Quality"": {""alignment"": 0.9802859723567963, ""uniformity"": -0.06596543448977173, ""effective_rank"": 2.2483146846294404, ""weight_entropy_ratio"": 0.5775567032345166}, ""Scene"": {""alignment"": 0.7151464015245438, ""uniformity"": -1.2435761630535125, ""effective_rank"": 5.180638122558594, ""weight_entropy_ratio"": 0.47487917388613177}}",-0.06296108746901155,0.7065028697252274,2.230700898170471,-0.06296108746901155,-0.5531370513141154,0.47400128140611575,"[0.38703891253098843, 0.269299101829529]",COMPLETE
12,0.8834566062688829,2026-07-27 10:42:53.311568,2026-07-27 10:49:47.572750,0 days 00:06:54.261182,0.19493973969035475,0.18781837038332513,0.10362961998529494,0.6470203857901341,0.19979253651798912,0.7840819103415001,2.0800512552261354,3.210828701257706,"{""Prosody"": {""alignment"": 0.9823933392763138, ""uniformity"": -0.05989249278791249, ""effective_rank"": 2.193013960123062, ""weight_entropy_ratio"": 0.4312998471959514}, ""Vocal_Tract"": {""alignment"": 0.98880275785923, ""uniformity"": -0.045330032845959066, ""effective_rank"": 2.0800512552261354, ""weight_entropy_ratio"": 0.8622128076561474}, ""Timbre"": {""alignment"": 0.753000482916832, ""uniformity"": -1.1422180205583572, ""effective_rank"": 4.797220540046692, ""weight_entropy_ratio"": 0.09591381442460653}, ""Voice_Quality"": {""alignment"": 0.9866170823574066, ""uniformity"": -0.046830589836463335, ""effective_rank"": 2.092828464508057, ""weight_entropy_ratio"": 0.5604186765119705}, ""Scene"": {""alignment"": 0.7064693689346313, ""uniformity"": -1.1741907000541687, ""effective_rank"": 4.891029286384582, ""weight_entropy_ratio"": 0.36992856160211407}}",-0.045330032845959066,0.7064693689346313,2.0800512552261354,-0.045330032845959066,-0.4936923672165722,0.4639547414781581,"[0.40466996715404097, 0.41994874477386457]",COMPLETE
13,0.9550754481554031,2026-07-27 10:49:51.886988,2026-07-27 10:56:40.892311,0 days 00:06:49.005323,0.3830597180194391,0.3725678250110665,0.16499517231799607,0.2558534628219834,0.2650226486520346,0.2550442386772413,1.8133203208446502,2.9248403191566466,"{""Prosody"": {""alignment"": 0.9919351726770401, ""uniformity"": -0.03228010442107916, ""effective_rank"": 1.8239680528640747, ""weight_entropy_ratio"": 0.6944047264327937}, ""Vocal_Tract"": {""alignment"": 0.9912561178207397, ""uniformity"": -0.03578438209369779, ""effective_rank"": 1.8603114306926727, ""weight_entropy_ratio"": 0.5071566477321067}, ""Timbre"": {""alignment"": 0.8965469628572464, ""uniformity"": -0.7198860794305801, ""effective_rank"": 4.705968999862671, ""weight_entropy_ratio"": 0.24820841924204995}, ""Voice_Quality"": {""alignment"": 0.9918231993913651, ""uniformity"": -0.03129872130230069, ""effective_rank"": 1.8133203208446502, ""weight_entropy_ratio"": 0.6227667760887002}, ""Scene"": {""alignment"": 0.9038157880306243, ""uniformity"": -0.6798777282238007, ""effective_rank"": 4.420632791519165, ""weight_entropy_ratio"": 0.6905657740807969}}",-0.03129872130230069,0.8965469628572464,1.8133203208446502,-0.03129872130230069,-0.2998254030942917,0.5526204687152895,"[0.4187012786976993, 0.6866796791553498]",COMPLETE
14,0.8929420727491377,2026-07-27 10:56:45.126541,2026-07-27 11:03:41.827853,0 days 00:06:56.701312,0.10723364696534589,0.1527588801032449,0.20397578105287387,0.1860352576894002,0.16497614397315644,0.7161044656240718,1.8535836935043335,2.6986041712760924,"{""Prosody"": {""alignment"": 0.9835970938205719, ""uniformity"": -0.06375978272408248, ""effective_rank"": 1.8730388224124908, ""weight_entropy_ratio"": 0.20558425649539655}, ""Vocal_Tract"": {""alignment"": 0.9836519181728363, ""uniformity"": -0.059791428968310356, ""effective_rank"": 1.8535836935043335, ""weight_entropy_ratio"": 0.3598333794349048}, ""Timbre"": {""alignment"": 0.7501406222581863, ""uniformity"": -1.119121527671814, ""effective_rank"": 4.036092436313629, ""weight_entropy_ratio"": 0.350798558621583}, ""Voice_Quality"": {""alignment"": 0.9825585365295411, ""uniformity"": -0.06463545355945825, ""effective_rank"": 1.8695183217525482, ""weight_entropy_ratio"": 0.5082974216682474}, ""Scene"": {""alignment"": 0.7647621929645538, ""uniformity"": -1.061428937315941, ""effective_rank"": 3.860787582397461, ""weight_entropy_ratio"": 0.29550619378244225}}",-0.059791428968310356,0.7501406222581863,1.8535836935043335,-0.059791428968310356,-0.4737474260479212,0.34400396200051475,"[0.39020857103168965, 0.6464163064956665]",COMPLETE
15,0.852283489704132,2026-07-27 11:03:48.276986,2026-07-27 11:10:36.572146,0 days 00:06:48.295160,0.17900165493780518,0.34369183333215036,0.12920805283021777,0.3362843084181329,0.4183436497486194,0.9993943167094739,2.8390519499778746,4.291108336448668,"{""Prosody"": {""alignment"": 0.9623431205749512, ""uniformity"": -0.1308687270618975, ""effective_rank"": 2.9213664889335633, ""weight_entropy_ratio"": 0.4028926002189352}, ""Vocal_Tract"": {""alignment"": 0.9608301132917404, ""uniformity"": -0.12976056206971406, ""effective_rank"": 2.91871440410614, ""weight_entropy_ratio"": 0.6390967667749461}, ""Timbre"": {""alignment"": 0.6482905656099319, ""uniformity"": -1.5969260156154632, ""effective_rank"": 6.893742680549622, ""weight_entropy_ratio"": 0.15734583601082977}, ""Voice_Quality"": {""alignment"": 0.9663836717605591, ""uniformity"": -0.11843124786391854, ""effective_rank"": 2.8390519499778746, ""weight_entropy_ratio"": 0.7371820679914234}, ""Scene"": {""alignment"": 0.7235699772834778, ""uniformity"": -1.3219442129135133, ""effective_rank"": 5.882666158676147, ""weight_entropy_ratio"": 0.649322726746559}}",-0.11843124786391854,0.6482905656099319,2.8390519499778746,-0.11843124786391854,-0.6595861531049013,0.5171679995485388,"[0.3315687521360815, -0.3390519499778746]",COMPLETE
16,0.8998484462499619,2026-07-27 11:10:40.851257,2026-07-27 11:17:28.267644,0 days 00:06:47.416387,0.27410848120832854,0.4122925286421579,0.22188292588120626,0.5367305859313785,0.5038990758887153,0.9879393451108363,1.8272648096084594,2.6866311585903166,"{""Prosody"": {""alignment"": 0.9853357642889022, ""uniformity"": -0.05619630953297019, ""effective_rank"": 1.8502870976924897, ""weight_entropy_ratio"": 0.5620552520307156}, ""Vocal_Tract"": {""alignment"": 0.9858479589223862, ""uniformity"": -0.05364867625758052, ""effective_rank"": 1.8272648096084594, ""weight_entropy_ratio"": 0.805650000265136}, ""Timbre"": {""alignment"": 0.761982211470604, ""uniformity"": -0.9844252109527588, ""effective_rank"": 4.02962601184845, ""weight_entropy_ratio"": 0.39633033935023604}, ""Voice_Quality"": {""alignment"": 0.983180171251297, ""uniformity"": -0.0591559206135571, ""effective_rank"": 1.8699494361877442, ""weight_entropy_ratio"": 0.7666339995013444}, ""Scene"": {""alignment"": 0.7828961253166199, ""uniformity"": -0.9503625482320786, ""effective_rank"": 3.856028437614441, ""weight_entropy_ratio"": 0.7279140240747937}}",-0.05364867625758052,0.761982211470604,1.8272648096084594,-0.05364867625758052,-0.4207577331177891,0.6517167230444451,"[0.3963513237424195, 0.6727351903915406]",COMPLETE
17,0.8943151253461841,2026-07-27 11:17:32.561764,2026-07-27 11:24:20.461277,0 days 00:06:47.899513,0.3702811574258698,0.3268454926406664,0.12758533638553904,0.13530082436937296,0.5133289462258805,0.8602250184695637,2.183389115333557,3.693070681095123,"{""Prosody"": {""alignment"": 0.9886138200759887, ""uniformity"": -0.04728385806083679, ""effective_rank"": 2.2252309918403625, ""weight_entropy_ratio"": 0.6907260381771025}, ""Vocal_Tract"": {""alignment"": 0.9879496961832046, ""uniformity"": -0.04840415325015783, ""effective_rank"": 2.2405982494354246, ""weight_entropy_ratio"": 0.232633496157366}, ""Timbre"": {""alignment"": 0.7141618996858596, ""uniformity"": -1.4947983384132386, ""effective_rank"": 6.351201701164245, ""weight_entropy_ratio"": 0.14961088182025586}, ""Voice_Quality"": {""alignment"": 0.9888614505529404, ""uniformity"": -0.043955921195447445, ""effective_rank"": 2.183389115333557, ""weight_entropy_ratio"": 0.781049332004936}, ""Scene"": {""alignment"": 0.7919887602329254, ""uniformity"": -1.209689137339592, ""effective_rank"": 5.4649333477020265, ""weight_entropy_ratio"": 0.6180265439199907}}",-0.043955921195447445,0.7141618996858596,2.183389115333557,-0.043955921195447445,-0.5688262816518544,0.49440925841593025,"[0.40604407880455257, 0.31661088466644305]",COMPLETE
18,0.9018940716981888,2026-07-27 11:24:24.708004,2026-07-27 11:31:14.519930,0 days 00:06:49.811926,0.16453657036256963,0.5286175473769817,0.12937052638916302,0.3091680799418918,0.40323906968872303,0.9014574915935634,1.9969430208206176,3.18970811009407,"{""Prosody"": {""alignment"": 0.9896458625793457, ""uniformity"": -0.043012223299592735, ""effective_rank"": 2.026282286643982, ""weight_entropy_ratio"": 0.36792302763458146}, ""Vocal_Tract"": {""alignment"": 0.9889819234609604, ""uniformity"": -0.04121863888576627, ""effective_rank"": 1.9969430208206176, ""weight_entropy_ratio"": 0.6014048121557392}, ""Timbre"": {""alignment"": 0.73665791451931, ""uniformity"": -1.1895882546901704, ""effective_rank"": 5.28498158454895, ""weight_entropy_ratio"": 0.15501068310719782}, ""Voice_Quality"": {""alignment"": 0.9884082823991776, ""uniformity"": -0.043417416885495184, ""effective_rank"": 2.0413040101528166, ""weight_entropy_ratio"": 0.7302796832635438}, ""Scene"": {""alignment"": 0.8057763755321503, ""uniformity"": -0.993792662024498, ""effective_rank"": 4.599029648303985, ""weight_entropy_ratio"": 0.8195896591481647}}",-0.04121863888576627,0.73665791451931,1.9969430208206176,-0.04121863888576627,-0.4622058391571045,0.5348415730618454,"[0.40878136111423374, 0.5030569791793824]",COMPLETE
19,0.8636384445428847,2026-07-27 11:31:18.755849,2026-07-27 11:38:05.497988,0 days 00:06:46.742139,0.10218627429082411,0.25153213254904283,0.1918709611418162,0.10242306823841639,0.26640564729254684,0.7379578554678632,3.1695611596107485,4.233493707180022,"{""Prosody"": {""alignment"": 0.9131856173276901, ""uniformity"": -0.2769147463142872, ""effective_rank"": 3.3352921843528747, ""weight_entropy_ratio"": 0.2107101532782289}, ""Vocal_Tract"": {""alignment"": 0.9266241908073425, ""uniformity"": -0.2583280190825462, ""effective_rank"": 3.3003695130348207, ""weight_entropy_ratio"": 0.14741159769563086}, ""Timbre"": {""alignment"": 0.7495411247014999, ""uniformity"": -1.2329366654157639, ""effective_rank"": 6.007991480827331, ""weight_entropy_ratio"": 0.3143608518241562}, ""Voice_Quality"": {""alignment"": 0.9312574207782746, ""uniformity"": -0.2294317979365587, ""effective_rank"": 3.1695611596107485, ""weight_entropy_ratio"": 0.6322254479617488}, ""Scene"": {""alignment"": 0.797583869099617, ""uniformity"": -1.1224295616149902, ""effective_rank"": 5.354254198074341, ""weight_entropy_ratio"": 0.5171480121412746}}",-0.2294317979365587,0.7495411247014999,3.1695611596107485,-0.2294317979365587,-0.6240081580728292,0.36437121258020794,"[0.2205682020634413, -0.6695611596107485]",COMPLETE
