trial_number,alignment,max_group_uniformity,min_group_rank,min_group_alignment,uniformity,effective_rank,uniformity_avg,effective_rank_avg,weight_entropy_ratio,tau,sigma_scale,feasible,group_Prosody_alignment,group_Prosody_uniformity,group_Prosody_effective_rank,group_Prosody_entropy_ratio,group_Vocal_Tract_alignment,group_Vocal_Tract_uniformity,group_Vocal_Tract_effective_rank,group_Vocal_Tract_entropy_ratio,group_Timbre_alignment,group_Timbre_uniformity,group_Timbre_effective_rank,group_Timbre_entropy_ratio,group_Voice_Quality_alignment,group_Voice_Quality_uniformity,group_Voice_Quality_effective_rank,group_Voice_Quality_entropy_ratio,group_Scene_alignment,group_Scene_uniformity,group_Scene_effective_rank,group_Scene_entropy_ratio,alpha_mult_Prosody,alpha_mult_Vocal_Tract,alpha_mult_Timbre,alpha_mult_Voice_Quality,alpha_mult_Scene
39,0.8670916495323181,-0.20447556897997857,2.9326787185668945,0.7812086963653564,-0.20447556897997857,2.9326787185668945,-0.5223467837274075,3.8763035316467285,0.8566052122722313,0.5040776559421567,,False,0.88257737159729,-0.622531042098999,3.58661171913147,0.7622394123906376,0.9306080341339111,-0.23565982460975646,3.025650796890259,0.8813626436782555,0.7812086963653564,-0.8213125348091126,5.042008609771728,0.8702042482043355,0.9360909724235534,-0.20447556897997857,2.9326787185668945,0.912578979882135,0.8049731731414795,-0.7277549481391907,4.794567813873291,0.8566407772057925,1.4946958087232662,2.1922072762705915,1.653364611255359,3.9510508032221496,1.7841522302613386
40,0.8780768213272094,-0.07745278239250183,2.590955171585083,0.7148117017745972,-0.07745278239250183,2.590955171585083,-0.5100648292303085,3.607965793609619,0.7855271692068097,0.5813324972240974,,False,0.9762833285331726,-0.08979426234960557,2.7046809577941895,0.6590546060324439,0.9798251843452453,-0.07745278239250183,2.590955171585083,0.8663804193737568,0.7148117017745972,-1.2528138828277589,5.236628570556641,0.7904425441948714,0.9790969014167785,-0.07960283488035202,2.619110288619995,0.844228282089643,0.7403669905662537,-1.0506603837013244,4.888453979492187,0.7675299943433336,1.127887942691556,2.0161544920566037,1.3351271526260644,2.7014222182942347,1.35159394725858
41,0.9134797821044923,-0.01983250031247735,2.103983302116394,0.7869581294059753,-0.01983250031247735,2.103983302116394,-0.35224299408122894,3.0639775295257565,0.8569683425171862,0.4962215548920854,,False,0.993254451751709,-0.028168267626315354,2.226021242141724,0.7603906241902013,0.9950082230567933,-0.01983250031247735,2.103983302116394,0.8864143682519994,0.7869581294059753,-0.8743933868408204,4.506810073852539,0.8700981527971265,0.994765100479126,-0.02061032110825181,2.117206482887268,0.9137782939479743,0.7974130058288574,-0.81821049451828,4.365866546630859,0.8541602733986297,1.5150440738448185,2.2202412083922947,1.680237770929209,3.9528982581928394,1.767541924260108
42,0.94016317653656,-0.03144352748990059,1.9077770042419433,0.8556312155723572,-0.03144352748990059,1.9077770042419433,-0.26267058464884757,2.890822034835815,0.8491106365740471,0.34860032378155775,,False,0.991907787322998,-0.03144352748990059,1.9090997362136841,0.7269894458291148,0.9917741823196411,-0.03196871183812618,1.9180894136428832,0.8762628617428934,0.8695513796806336,-0.5560846281051636,4.398316993713379,0.8994699338443488,0.9919513177871704,-0.0318219793587923,1.9077770042419433,0.9200587682394576,0.8556312155723572,-0.6620340764522552,4.320827026367187,0.8227721732144206,1.3452497204640796,2.1136665681170648,1.8233601012624692,4.118331192460631,1.594941356000042
43,0.9565045132637023,-0.02664636932313442,1.8891876554489135,0.8999649786949158,-0.02664636932313442,1.8891876554489135,-0.2116761258840561,2.767273725509644,0.8607144320396926,0.256091988307244,,False,0.9937174463272095,-0.03200323969125748,1.965549006462097,0.7919757738283181,0.9926869916915894,-0.029242368414998055,1.9215746688842774,0.8932170744665224,0.8999649786949158,-0.490387589931488,4.061767444610596,0.8655462726620321,0.9932000517845154,-0.02664636932313442,1.8891876554489135,0.9069268582409014,0.902953097820282,-0.48010106205940245,3.998289852142334,0.8459061810006884,1.636145573371264,2.296052979628557,1.6099976501802056,3.68737398305509,1.7159516999588558
44,0.9497181663513183,-0.022881560139358045,1.722488579750061,0.8809218311309814,-0.022881560139358045,1.722488579750061,-0.20901258757710459,2.492376987457275,0.8645742829449385,0.41049284916300655,,False,0.9942031979560852,-0.022881560139358045,1.7253829383850097,0.8317705861683348,0.9939413428306579,-0.023792966604232788,1.7266624784469604,0.8780432007737521,0.8854877567291259,-0.49947080969810487,3.755346097946167,0.8508772590698984,0.9940367031097412,-0.023454344607889654,1.722488579750061,0.902581089818202,0.8809218311309814,-0.4754632568359375,3.5320048427581785,0.8595992788945054,1.8560966460028971,2.163337167371875,1.55641841003064,3.5931897333296505,1.7939189889856224
45,0.9258211536407472,-0.035126576088368895,2.0052538204193113,0.8273914575576782,-0.035126576088368895,2.0052538204193113,-0.27157907442003487,2.8028643960952757,0.8440364062024543,0.5199739137791046,,False,0.9913949728012085,-0.036502035930752755,2.014390525817871,0.6857237094722948,0.9905493044853211,-0.037206359356641766,2.0245694589614867,0.9116859549611551,0.8288619804382324,-0.6004705572128296,3.9753767013549806,0.8783008156696995,0.9909080529212951,-0.035126576088368895,2.0052538204193113,0.9189714882719364,0.8273914575576782,-0.6485898435115814,3.9947314739227293,0.8255000626371864,1.2306568588739626,2.553446661432858,1.7297189040269316,3.991322359294313,1.6753567000243927
46,0.8613464822769165,-0.04854252025485039,2.1468312454223635,0.6501846385002136,-0.04854252025485039,2.1468312454223635,-0.500492643788457,3.498373718261719,0.8417363147671848,0.8035695964485863,,False,0.98430908203125,-0.060174106471240524,2.2570750284194947,0.8761697647033948,0.9849758553504944,-0.05718611400574446,2.2284312582015993,0.7844945675509478,0.6501846385002136,-1.211168682575226,5.671779918670654,0.868487181553789,0.9871442103385926,-0.04854252025485039,2.1468312454223635,0.91819182559841,0.700118625164032,-1.1253917956352233,5.187751140594482,0.761338234429383,2.1918864236638065,1.5412883147457817,1.6163343838255502,4.130965038208448,1.304570713441191
47,0.8626915798187257,-0.05046326860785484,1.8957572507858276,0.6607155919075012,-0.05046326860785484,1.8957572507858276,-0.4502804831266403,2.848572787284851,0.8235051131205557,0.9649763140045017,,False,0.98376788854599,-0.06198092818260193,1.9667575025558472,0.7571207946764595,0.9860080122947693,-0.05046326860785484,1.8957572507858276,0.9031280478729835,0.699047749042511,-1.0803291511535644,4.293293066024781,0.7292600767528468,0.9839186573028564,-0.057557369023561476,1.9374129343032838,0.9323735212468616,0.6607155919075012,-1.001071698665619,4.149643182754517,0.7956431250536276,1.471262904226604,2.3962814233783183,1.1657998440078212,4.362696006055445,1.495186012516424
48,0.9177829937934875,-0.06966695114970207,2.1309393453598022,0.8216106653213501,-0.06966695114970207,2.1309393453598022,-0.2755398392379284,2.525187415122986,0.7951826582803041,0.727723766391769,,False,0.9745182847976684,-0.09448853850364686,2.287093720436096,0.6751992002197196,0.9785898447036743,-0.08164530336856841,2.1992247819900514,0.8362195266890536,0.8216106653213501,-0.5903714036941529,3.0566058444976805,0.8188749831340992,0.9815795660018921,-0.06966695114970207,2.1309393453598022,0.9345473906364262,0.8326166081428528,-0.5415269994735717,2.9520733833312987,0.7110721907222216,1.191243818546204,1.7918738294014374,1.419807935964073,4.460066133856332,1.1714413398667975
49,0.8290774288177489,-0.4163016706705093,2.639724235534668,0.7625720143318176,-0.4163016706705093,2.639724235534668,-0.5520121077299117,2.7784361209869384,0.8434015394065311,0.8501600450393212,,True,0.9216693425178528,-0.4397738116979599,2.653855743408203,0.7896120044323588,0.8476577568054199,-0.4163016706705093,2.647083492279053,0.9303275477852399,0.7721436595916749,-0.7186951422691346,2.964942464828491,0.8364605823044435,0.84134437084198,-0.426085359454155,2.639724235534668,0.8692337993243845,0.7625720143318176,-0.7592045545578003,2.9865746688842774,0.7913737631862284,1.6606872051337982,2.7761556015467495,1.4914419383818132,2.9878454508497843,1.471356063437168
50,0.7922849707603454,-0.07935239605605603,2.817888088226318,0.659221932888031,-0.07935239605605603,2.817888088226318,-0.7971474591046572,4.530044101715088,0.843663645610266,0.8397316844364016,,False,0.6653144073486328,-1.2289200568199157,6.015438423156739,0.822351278840248,0.9760380959510804,-0.08466494783759117,2.8550960350036623,0.9467767070554983,0.659221932888031,-1.4159631395339967,5.756692848205566,0.7873591642619532,0.9773165225982666,-0.07935239605605603,2.817888088226318,0.865785314186445,0.6835338950157166,-1.1768367552757264,5.205105113983154,0.7960457637071857,1.808038650001551,3.1976895853507865,1.310314872297121,2.971256864445793,1.4712806052207712
51,0.7785596458911895,-0.06667925707995892,2.709201374053955,0.6100102031230926,-0.06667925707995892,2.709201374053955,-0.8160059932023286,4.4750981025695795,0.8407288701434429,0.8886818104747143,,False,0.6590299081802368,-1.2513019990921022,5.361714057922363,0.8012977879022196,0.9791453218460083,-0.0698312096297741,2.7468023109436035,0.9218927120139396,0.6100102031230926,-1.4316553735733033,6.0260264015197755,0.831522217676335,0.9807952713966369,-0.06667925707995892,2.709201374053955,0.8730881893959923,0.6638175249099731,-1.260562126636505,5.5317463684082036,0.7758434437287282,1.6834434310812219,2.7463477149126136,1.4877846386402092,3.189065067063746,1.407855803173066
52,0.8294492120742798,-0.04314878731966019,1.9229613304138184,0.6924751019477844,-0.04314878731966019,1.9229613304138184,-0.619970346853137,3.226661915779113,0.8346526615061107,0.7918442307890232,,False,0.760823757648468,-0.8922070717811584,3.020477285385132,0.7891037077170613,0.985101580619812,-0.05709615401923657,1.9834172773361205,0.9432223682012671,0.6924751019477844,-1.1148432755470277,4.708843116760254,0.7951729326377946,0.9886344480514526,-0.04314878731966019,1.9229613304138184,0.8505340188365222,0.7202111721038819,-0.9925564455986023,4.497610569000244,0.7952302801379076,1.6334823073784541,3.0164965874559337,1.3683575494817748,2.767562707566042,1.4648798427197127
53,0.9028751592636108,-0.036756395250558856,2.1939146280288697,0.7697873759269714,-0.036756395250558856,2.1939146280288697,-0.34548581486567853,2.9551890048980716,0.8645447257570342,0.5917371264761896,,False,0.9912942767143249,-0.037050621006637814,2.1939146280288697,0.7839111648076664,0.9904123950004577,-0.036756395250558856,2.1951186943054197,0.9285432035906099,0.7697873759269714,-0.7944246387481689,4.035041837692261,0.8943313202349517,0.9854845905303955,-0.05378413740545511,2.3142590379714965,0.8695556694770413,0.7773971581459045,-0.805413281917572,4.037610826492309,0.8463822706749017,1.5447972056817807,2.8242882067613824,1.783400834347591,3.0601245824093493,1.726414564329997
54,0.7961145005226136,-0.0830540782213211,2.5573106670379637,0.6275412034988403,-0.0830540782213211,2.5573106670379637,-0.7242391663491726,4.1495795879364,0.8406868559754826,0.8921549680210508,,False,0.7248676538467407,-1.0773377466201781,4.5306540298461915,0.737378621978951,0.9708484578132629,-0.10716891512274743,2.7440423583984375,0.9188199227468327,0.6275412034988403,-1.2114391231536865,5.595989875793457,0.8679829636604469,0.9777934575080871,-0.0830540782213211,2.5573106670379637,0.9171478152105277,0.6795217299461365,-1.1421959686279297,5.319901008605957,0.7621049562806556,1.398710782065936,2.6099675941599,1.6523047791213135,4.0466502088389,1.3516677462378017
55,0.8159805746078491,-0.27837284743785856,2.9020322036743162,0.7106068086624145,-0.27837284743785856,2.9020322036743162,-0.6969846346378327,4.08665577507019,0.8005689862049513,0.6591051666632586,,False,0.8226732110977173,-0.8369527161121368,4.050605602264405,0.625690314308963,0.908728449344635,-0.29188038885593415,2.939999055862427,0.9432779525085934,0.7106068086624145,-1.1422854566574097,5.476106758117676,0.7703641149805854,0.9099487829208374,-0.27837284743785856,2.9020322036743162,0.8376132224014384,0.7279456210136414,-0.935431764125824,5.064535255432129,0.8258993268251764,1.030828286899785,3.0459298833785726,1.2461762984091866,2.6138668990002345,1.5698209253500115
56,0.8372636241912842,-0.06963489428162575,2.315119171142578,0.7361368989944458,-0.06963489428162575,2.315119171142578,-0.6516440404057502,3.7932411193847657,0.7953153180513165,0.6774648073712927,,False,0.746758291721344,-1.087245182991028,4.249967308044433,0.6294871197931772,0.9792090010643005,-0.07626099601387977,2.369762992858887,0.9443036450267682,0.7361368989944458,-1.1413246011734008,5.332939472198486,0.7494056799293944,0.9811163139343262,-0.06963489428162575,2.315119171142578,0.8324541318168065,0.7430976152420044,-0.8837545275688171,4.698416652679444,0.8209260136904365,1.0352043920482974,3.0778487823537257,1.2348656665170874,2.523847874088487,1.5569716905441122
57,0.8651453981399537,-0.061005194038152695,2.292934093475342,0.689000198841095,-0.061005194038152695,2.292934093475342,-0.5887140528559685,3.580399036407471,0.7955268726431676,0.7435460159100239,,False,0.9794482493400574,-0.07570415169000626,2.429717559814453,0.6717586356384104,0.9841165614128112,-0.061005194038152695,2.292934093475342,0.9383632620812822,0.6900355076789856,-1.5077495908737182,5.692438163757324,0.7270630902025036,0.9831264734268188,-0.06549892142415047,2.3371356391906737,0.8380723637878082,0.689000198841095,-1.2336124062538147,5.149769725799561,0.8023770115058333,1.1256658263961175,2.970378450003729,1.1588355137064108,2.6373202810329532,1.5050826335948104
58,0.7838911862373352,-0.12155517578125,2.7024184799194337,0.6317004585266113,-0.12155517578125,2.7024184799194337,-0.8502840560674667,4.169589069366456,0.8050473697433891,0.8430615254142626,,False,0.6944447898864746,-1.2878929901123046,4.9413594627380375,0.6298495180599257,0.9647056221961975,-0.12155517578125,2.7024184799194337,0.9447061870039594,0.6693711471557617,-1.443062515258789,5.480337009429932,0.7583483336377946,0.9592339134216309,-0.138768293261528,2.773074131011963,0.8652674856417353,0.6317004585266113,-1.2601413059234619,4.95075626373291,0.8270653243735302,1.0306001715424444,3.121033830703479,1.2407290099332005,2.9531541385395226,1.6254743476666553
59,0.8689529457092284,-0.06952960327267647,2.076459355354309,0.6911678147315979,-0.06952960327267647,2.076459355354309,-0.6024184111058712,3.2842847909927366,0.7426112766035144,0.7939462463350813,,False,0.9812959194183349,-0.06952960327267647,2.076459355354309,0.6548944907614505,0.9808834147453308,-0.07139653190970421,2.085884885787964,0.9478877947292759,0.6911678147315979,-1.4667241621017455,5.219171772003174,0.6978941522857482,0.9803578042984009,-0.07266912564635276,2.104807233810425,0.85106107997427,0.711059775352478,-1.331772632598877,4.935100708007813,0.5613188652668282,1.0957802464538664,3.1786406528306603,1.0905108045773464,2.8217071698850935,0.8092831777932501
60,0.8825467348098753,-0.017657718900591136,1.616614408493042,0.7017686152458191,-0.017657718900591136,1.616614408493042,-0.3410807619541884,2.3141713666915895,0.7956157320352504,0.9519894695518963,,False,0.9941927528381348,-0.017657718900591136,1.616614408493042,0.610228918195602,0.9941045713424682,-0.018942724168300628,1.6345069742202758,0.932907591421209,0.728259699344635,-0.8158506488800049,3.3543931293487548,0.789077733999823,0.9944080352783203,-0.01811969904229045,1.6267823791503906,0.8535935151031815,0.7017686152458191,-0.8348330187797547,3.3385599422454835,0.7922709014564379,1.003031435048139,2.853856840090831,1.3249903548447288,2.8366447339945555,1.4354011140826004
61,0.8632079157829284,-0.10674706004559993,2.5086193799972536,0.7281095933914185,-0.10674706004559993,2.5086193799972536,-0.494173496261239,3.546692657470703,0.8277088077959256,0.6574215718663362,,False,0.925089774131775,-0.31108374275267126,3.1277101707458494,0.6808948147169634,0.9619123601913452,-0.12230847664177417,2.5826788187026977,0.9152191792364934,0.7281095933914185,-0.9776325511932373,4.76163878440857,0.8428993204121653,0.9665580701828003,-0.10674706004559993,2.5086193799972536,0.8847388770428531,0.7343697810173034,-0.9530956506729126,4.752816133499145,0.8147918475711527,1.1984820230465978,2.695669607222018,1.5254109941671534,3.374742517193429,1.528226113009016
62,0.8840355777740478,-0.040638737231493,1.9844560956954955,0.7140988326072693,-0.040638737231493,1.9844560956954955,-0.42311808831989767,2.9343595333099364,0.8450144690368434,0.6129158083098395,,False,0.988817253112793,-0.04243687734007835,1.996480803489685,0.8111420592191619,0.98926926612854,-0.040638737231493,1.9844560956954955,0.9415219114712802,0.7140988326072693,-1.0034689974784852,4.382020778656006,0.8224007886491879,0.9891444730758667,-0.04090070225298405,1.986262149810791,0.8368511640339592,0.7388480639457703,-0.9881451272964478,4.322577838897705,0.813156421810628,1.7006218503534607,3.0695751348563687,1.434539871530877,2.6398519309013073,1.5750557457338403
63,0.7894673309326171,-0.06055097572505474,2.542913360595703,0.655208477973938,-0.06055097572505474,2.542913360595703,-0.8745465490221978,4.542274280548096,0.803594384717008,0.7637828407079216,,False,0.655208477973938,-1.5458186864852905,5.6995061492919925,0.6266510771376786,0.9843343234062195,-0.06055097572505474,2.542913360595703,0.9306559297817519,0.6561131954193116,-1.436469841003418,6.065515937805176,0.7857743646922245,0.984171347618103,-0.06111905910074711,2.5542715072631834,0.9068560082748792,0.667509310245514,-1.2687741827964782,5.849164447784424,0.7680345436985051,1.0542897377573484,2.930297518042418,1.3087922785326234,3.7922760912888176,1.3780939108580794
64,0.876307068824768,-0.07814635530114174,2.579062614440918,0.7212417483329773,-0.07814635530114174,2.579062614440918,-0.5322165100872516,3.7673967113494875,0.8253489625397349,0.5466940850282542,,False,0.9673983311653137,-0.1230299386382103,2.902776870727539,0.7885632822224997,0.9789519262313843,-0.08035140067338943,2.5866016292572023,0.8864219757613463,0.7212417483329773,-1.277010872364044,5.507248115539551,0.771568907373882,0.979464967250824,-0.07814635530114174,2.579062614440918,0.8887312956463812,0.734478371143341,-1.1025439834594726,5.2612943267822265,0.791459351694565,1.6090396098815285,2.2066723692213563,1.2675632547481084,3.2775669898545132,1.4155580658706806
65,0.8088131356239319,-0.13347376257181168,2.57304368019104,0.6515176630020142,-0.13347376257181168,2.57304368019104,-0.6530015514791012,3.7728805389404294,0.8310666187882663,0.8692213875409662,,False,0.7675440764427185,-0.9434317517280578,3.979569225311279,0.6544911385442321,0.9523012924194336,-0.17174497857689858,2.7170194149017335,0.8591686017927305,0.6515176630020142,-1.0547248458862304,4.922251491546631,0.9228359626093382,0.9618931865692139,-0.13347376257181168,2.57304368019104,0.9206494493320752,0.7108094596862793,-0.9616324186325074,4.672518882751465,0.798187941662956,1.1130660673361807,1.9637418363288703,1.9927990587395406,4.0586535704273,1.47183836082368
66,0.8859531321525574,-0.03756834983825683,1.8114888334274293,0.7316644549369812,-0.03756834983825683,1.8114888334274293,-0.4309702358692884,2.6817509956359866,0.798533580851322,0.709523817264638,,False,0.9888859367370606,-0.03861293889582157,1.8200771188735962,0.7013611808715849,0.9891809272766113,-0.03756834983825683,1.8114888334274293,0.8922626830707487,0.7316644549369812,-1.0279053497314452,4.057891244888306,0.7472562627551987,0.9881737327575684,-0.04054681941866875,1.8342997169494628,0.9166798601620428,0.7318606090545654,-1.0102177214622499,3.8849980640411377,0.7351079173970346,1.2893104041776018,2.281627654546615,1.215109669618984,4.171806075895316,1.272981318467035
67,0.7817804698944092,-0.08214038863778114,2.532235097885132,0.6205507016181946,-0.08214038863778114,2.532235097885132,-0.8899212992936373,4.6356001367568975,0.8036422570124381,0.8318531274984382,,False,0.6205507016181946,-1.4537645721435546,6.1220804214477536,0.7589637109385161,0.9717907762527466,-0.09253320835530758,2.621380171775818,0.8990214153492456,0.67520747423172,-1.5654455089569093,6.28775203704834,0.6806069309109057,0.975617208480835,-0.08214038863778114,2.532235097885132,0.925972730914963,0.6657361888885498,-1.2557228183746338,5.614552955627442,0.7536464969485599,1.4570833902139644,2.3606734645601946,1.0466146917254784,4.2610527802739355,1.325266966457943
68,0.8422332797050477,-0.08363187536597252,2.381261167526245,0.6564447069168091,-0.08363187536597252,2.381261167526245,-0.5578135389387608,3.6729107952117914,0.8259579371027863,0.9136745520019637,,False,0.9406553554534912,-0.2165573501586914,3.1850596141815184,0.6532308769345224,0.9736308479309081,-0.09189623564481736,2.4428899002075197,0.9118603844470288,0.6564447069168091,-1.3161589527130126,5.444199600219727,0.8155917156053595,0.9764854240417481,-0.08363187536597252,2.381261167526245,0.9149540304893833,0.6639500641822815,-1.0808232808113098,4.91114369392395,0.8341526780376383,1.068758061944173,2.501093802829644,1.3787677618746677,3.9536921003364505,1.6432731747622646
69,0.8794728002548219,-0.17225062370300293,3.602690353393555,0.7626339077949524,-0.17225062370300293,3.602690353393555,-0.5267588444352149,4.432674486160279,0.816308701609139,0.45454038565250265,,False,0.9552862310409546,-0.2223671044409275,3.7456969261169433,0.8141716548666325,0.9508863401412964,-0.18071319952607154,3.6192566204071044,0.8112597442813066,0.7626339077949524,-1.0707463431358337,5.753866920471191,0.8267962418190149,0.951134672164917,-0.17225062370300293,3.602690353393555,0.830651170516095,0.7774228501319885,-0.9877169513702393,5.441861610412598,0.7986646965626462,1.763789512117396,1.6511318878497927,1.4767378957832709,2.581007309794034,1.5261349035043275
70,0.8501910791397094,-0.11758013624697923,2.6373870468139646,0.6870011639595032,-0.11758013624697923,2.6373870468139646,-0.5135275795906783,3.8700524396896365,0.8431831175700851,0.7377913397589968,,False,0.8944300198554993,-0.413898868560791,3.297991313934326,0.7310947041673518,0.9542548751831055,-0.15512394431978463,2.7798013257980347,0.8638295397751334,0.6870011639595032,-1.000055991411209,5.521417465209961,0.908713338522876,0.9665664291381836,-0.11758013624697923,2.6373870468139646,0.8736752451248511,0.7487029075622559,-0.8809789574146271,5.113665046691895,0.8386027602602136,1.3770841326060137,2.061164399796162,1.8860146733076693,3.062736317158306,1.6926600428989687
71,0.8521023120880126,-0.09705973878502845,2.3417742538452146,0.6703585267066956,-0.09705973878502845,2.3417742538452146,-0.5791277486383914,3.704872240066528,0.7907789913022006,0.7735286146099407,,False,0.9615958094596863,-0.14189323037862778,2.6172616386413576,0.6584811977840443,0.9728600263595581,-0.09705973878502845,2.3417742538452146,0.8203234897428751,0.6865849280357361,-1.4160571670532227,5.7759906196594235,0.7353924221338876,0.9691122698783875,-0.10767537802457809,2.3939345836639405,0.9177238889644714,0.6703585267066956,-1.1329532289505004,5.395400104522705,0.821973957885724,1.125218032773035,1.6997809743749326,1.1750196800625061,3.9295728123997837,1.578401401729155
72,0.8590358428955078,-0.05860029645264149,2.2831625652313234,0.6685669875144958,-0.05860029645264149,2.2831625652313234,-0.57571250551939,3.750766580581665,0.7953507619092374,0.6896899334946773,,False,0.9814994907379151,-0.06627241112291812,2.3457471179962157,0.669630213348558,0.9804996681213379,-0.06866141006350518,2.3610816287994383,0.8278432629851804,0.6685669875144958,-1.502444257736206,6.204775409698486,0.7477825781038305,0.983736367225647,-0.05860029645264149,2.2831625652313234,0.9116911179395106,0.6808767008781433,-1.1825841522216798,5.559066181182861,0.8198066371691073,1.1412641082377364,1.7654489684044288,1.1983202122339203,3.8853678737699426,1.6134919960811545
73,0.814124198436737,-0.11265943475067615,1.9848370599746703,0.6926643276214599,-0.11265943475067615,1.9848370599746703,-0.6744534263759852,3.2906779623031617,0.7959696154158944,0.8166365372343317,,False,0.7802964448928833,-0.8931427264213562,3.1329595947265627,0.6782500669697246,0.9373187923431396,-0.20914203226566314,2.218877191543579,0.8508911666558212,0.6931693434715271,-1.1778387355804443,4.632694520950317,0.7218773975042487,0.9671720838546753,-0.11265943475067615,1.9848370599746703,0.9101576258987825,0.6926643276214599,-0.9794842028617858,4.484021444320678,0.8186718200508944,1.1638514400163895,1.8958562158601795,1.119865814821265,3.7618287587621535,1.567133208714751
74,0.82039923286438,-0.03029671683907509,1.8973035097122193,0.6635129141807556,-0.03029671683907509,1.8973035097122193,-0.7104614053070546,3.8389620265960698,0.7834500148546835,0.6709669375139645,,False,0.7450993752479553,-1.0773741936683654,4.343444623947144,0.620957522767777,0.9883846616744996,-0.043919074535369876,2.0295148038864137,0.7942431315664852,0.6635129141807556,-1.3344307708740235,5.526372261047364,0.7930468236752928,0.9920103359222412,-0.03029671683907509,1.8973035097122193,0.9162523503621928,0.7129888772964478,-1.0662862706184386,5.398174934387207,0.7927502459016698,1.0295772844802191,1.5897814000769483,1.352785277277053,4.002541508913409,1.4478537746111155
75,0.9940137848854066,-0.008685901742428542,1.429765272140503,0.9877581405639648,-0.008685901742428542,1.429765272140503,-0.05296467270702124,1.7384742517471314,0.779111313474404,0.05405236616699477,,False,0.9977975034713745,-0.008790559805929661,1.4313769578933715,0.6384053788316648,0.997839651107788,-0.008685901742428542,1.430943169593811,0.8202326668998167,0.9888822436332703,-0.11598470568656921,2.182626361846924,0.7605824208948414,0.9977913856506347,-0.008708498869091273,1.429765272140503,0.9031996712499405,0.9877581405639648,-0.12265369743108749,2.2176594972610473,0.7731364294957562,1.07888074542252,1.7280646022076005,1.2503771161992803,3.614899911600978,1.3826784979174345
76,0.787785789012909,-0.11511962965130806,2.797324800491333,0.6556200861930848,-0.11511962965130806,2.797324800491333,-0.8816632648706437,4.809283168792724,0.7990639068880887,0.7133695386912333,,False,0.6680630326271058,-1.5177289581298827,6.045415668487549,0.6260427111753749,0.9546160006523132,-0.15103142961859703,3.0148508739471436,0.8838715289045558,0.6556200861930848,-1.4676101112365723,6.447299537658691,0.7866141508586846,0.9669246411323548,-0.11511962965130806,2.797324800491333,0.8654139503375764,0.6937051844596863,-1.156826195716858,5.7415249633789065,0.8333771931642525,1.0212830628984837,2.1507228179743616,1.2927430477774398,2.8885206450799217,1.5954028544209875
77,0.8724020304679871,-0.06565450742840767,2.199553666114807,0.7008467936515808,-0.06565450742840767,2.199553666114807,-0.4952157162129879,3.2494698724746707,0.7988502742147132,0.626974209491845,,False,0.9826857495307922,-0.06592359289526939,2.2025239086151123,0.7156899511977162,0.9826617026329041,-0.06565450742840767,2.199553666114807,0.8353158282368051,0.7008467936515808,-1.146353964805603,4.912495288848877,0.815384800558392,0.9824339628219605,-0.06660616025328636,2.2066911697387694,0.9010026754923246,0.7133819437026978,-1.131540355682373,4.7260853290557865,0.7268581155883288,1.316694707966695,1.827505745084086,1.4023262194598105,3.4398546762030633,1.2274382384569247
78,0.7640862498283386,-0.08947280183434486,2.8760830307006837,0.6076711726188659,-0.08947280183434486,2.8760830307006837,-0.9694288142919539,5.245877643585206,0.8058818686333075,0.8654500580957301,,False,0.6076711726188659,-1.7067785835266114,6.664235343933106,0.6887533189306748,0.969051387310028,-0.11380399867892266,3.018748378753662,0.8792134843077046,0.6333587956428528,-1.615346736907959,7.268731479644775,0.7256600491079862,0.9753830790519714,-0.08947280183434486,2.8760830307006837,0.9238289025555008,0.6349668145179749,-1.3217419505119323,6.401589984893799,0.8119535882646702,1.221109549318555,2.0973718020853114,1.1409144597690832,4.098191579343982,1.5086611763308613
79,0.8119120650291443,-0.10015044078230857,2.500289421081543,0.6847615194320679,-0.10015044078230857,2.500289421081543,-0.7382204901874065,3.9399218139648435,0.8350649613512666,0.763552882131557,,False,0.7433323240280152,-0.9594515705108643,4.203936891555786,0.8347435639920806,0.9645812582969665,-0.12954765558242798,2.659720468521118,0.8830051268135631,0.6847615194320679,-1.385169358253479,5.401881809234619,0.7461526628962188,0.9729684209823608,-0.10015044078230857,2.500289421081543,0.909245744482622,0.693916802406311,-1.116783425807953,4.933780479431152,0.8021777085718493,1.8768211341838956,2.196353958864496,1.190744846689525,3.8373949309041397,1.541720307742598
