number,value,datetime_start,datetime_complete,duration,params_alpha_mult_Prosody,params_alpha_mult_Scene,params_alpha_mult_Timbre,params_alpha_mult_Vocal_Tract,params_alpha_mult_Voice_Quality,params_tau,user_attrs_effective_rank,user_attrs_effective_rank_avg,user_attrs_group_breakdown,user_attrs_max_group_uniformity,user_attrs_min_group_alignment,user_attrs_min_group_rank,user_attrs_uniformity,user_attrs_uniformity_avg,user_attrs_weight_entropy_ratio,system_attrs_constraints,state
0,0.9402293853759766,2026-07-27 22:42:32.141001,2026-07-27 23:01:01.117923,0 days 00:18:28.976922,1.7359285983328911,0.7027928764370635,1.2782560294561476,1.4515921243548267,0.7028242325751675,0.40581311290499433,1.8749553871154785,3.1475506973266603,"{""Prosody"": {""alignment"": 0.990724287033081, ""uniformity"": -0.03708278054371476, ""effective_rank"": 1.8899128389358522, ""weight_entropy_ratio"": 0.8028102482295129}, ""Vocal_Tract"": {""alignment"": 0.9905947041511536, ""uniformity"": -0.03641728425398469, ""effective_rank"": 1.8749553871154785, ""weight_entropy_ratio"": 0.7676473939800139}, ""Timbre"": {""alignment"": 0.880659613609314, ""uniformity"": -0.953058865070343, ""effective_rank"": 4.997122325897217, ""weight_entropy_ratio"": 0.7683450773962346}, ""Voice_Quality"": {""alignment"": 0.9907254147529602, ""uniformity"": -0.03676409581676125, ""effective_rank"": 1.8851940107345582, ""weight_entropy_ratio"": 0.5393521451980487}, ""Scene"": {""alignment"": 0.848442907333374, ""uniformity"": -1.0106968951225281, ""effective_rank"": 5.090568923950196, ""weight_entropy_ratio"": 0.4781753620962156}}",-0.03641728425398469,0.848442907333374,1.8749553871154785,-0.03641728425398469,-0.41480398416146635,0.6712660453800051,"[0.3129172194562852, 0.6250446128845215]",COMPLETE
1,0.9947099161148071,2026-07-27 23:01:05.986524,2026-07-27 23:19:11.059144,0 days 00:18:05.072620,1.6260289895074158,1.7608828078105927,1.4204943511348591,1.2814495152661713,0.5267598425845432,0.10517943155978948,1.6109793710708618,1.8898920354843136,"{""Prosody"": {""alignment"": 0.995767731666565, ""uniformity"": -0.017233833521604538, ""effective_rank"": 1.6109793710708618, ""weight_entropy_ratio"": 0.7850545608025318}, ""Vocal_Tract"": {""alignment"": 0.9956004810333252, ""uniformity"": -0.017206889353692533, ""effective_rank"": 1.6121962642669678, ""weight_entropy_ratio"": 0.7149578026566988}, ""Timbre"": {""alignment"": 0.9911926651000976, ""uniformity"": -0.1586744838953018, ""effective_rank"": 2.29543746471405, ""weight_entropy_ratio"": 0.8191696043622018}, ""Voice_Quality"": {""alignment"": 0.9956719398498535, ""uniformity"": -0.017326014153659343, ""effective_rank"": 1.6130000734329224, ""weight_entropy_ratio"": 0.4697804490608051}, ""Scene"": {""alignment"": 0.9953167629241944, ""uniformity"": -0.15397144496440887, ""effective_rank"": 2.317847003936768, ""weight_entropy_ratio"": 0.8519701577757908}}",-0.017206889353692533,0.9911926651000976,1.6109793710708618,-0.017206889353692533,-0.07288253317773342,0.7281865149316056,"[0.33276616647839546, 0.8890206289291382]",COMPLETE
2,0.8823922324180604,2026-07-27 23:19:15.362581,2026-07-27 23:37:26.567515,0 days 00:18:11.204934,0.776040843881759,1.1821833611219092,0.738425862809464,0.7363724573692308,0.8955149158473991,0.8408205087604007,2.107211079597473,3.2997306203842163,"{""Prosody"": {""alignment"": 0.9673524618148803, ""uniformity"": -0.10905048236250878, ""effective_rank"": 2.153035578727722, ""weight_entropy_ratio"": 0.5042634912110487}, ""Vocal_Tract"": {""alignment"": 0.9695626902580261, ""uniformity"": -0.10562865473330021, ""effective_rank"": 2.13821729183197, ""weight_entropy_ratio"": 0.47132806160564544}, ""Timbre"": {""alignment"": 0.7178148078918457, ""uniformity"": -1.5490166187286376, ""effective_rank"": 5.30312671661377, ""weight_entropy_ratio"": 0.4755215221668525}, ""Voice_Quality"": {""alignment"": 0.96957843542099, ""uniformity"": -0.09807846873998642, ""effective_rank"": 2.107211079597473, ""weight_entropy_ratio"": 0.5965862071034816}, ""Scene"": {""alignment"": 0.7876527667045593, ""uniformity"": -1.271243851184845, ""effective_rank"": 4.7970624351501465, ""weight_entropy_ratio"": 0.7142200468864016}}",-0.09807846873998642,0.7178148078918457,2.107211079597473,-0.09807846873998642,-0.6266036151498556,0.552383865794686,"[0.2409495176374912, 0.392788920402527]",COMPLETE
3,0.8753681921958923,2026-07-27 23:37:30.654957,2026-07-27 23:55:40.862561,0 days 00:18:10.207604,0.8785978822574545,0.9762703962817992,0.6813420188476544,1.2954087631390934,0.8797880430957836,0.46034776771000996,3.1895656108856203,4.070680822372437,"{""Prosody"": {""alignment"": 0.8724459791183472, ""uniformity"": -0.6557089138031006, ""effective_rank"": 3.89455174446106, ""weight_entropy_ratio"": 0.5551775968873052}, ""Vocal_Tract"": {""alignment"": 0.9389826560020447, ""uniformity"": -0.22740428581833838, ""effective_rank"": 3.290011053085327, ""weight_entropy_ratio"": 0.7247009620029634}, ""Timbre"": {""alignment"": 0.766212477684021, ""uniformity"": -1.3361326789855956, ""effective_rank"": 5.227175655364991, ""weight_entropy_ratio"": 0.4214832448853953}, ""Voice_Quality"": {""alignment"": 0.9433983373641968, ""uniformity"": -0.18339916199445724, ""effective_rank"": 3.1895656108856203, ""weight_entropy_ratio"": 0.5869813962418756}, ""Scene"": {""alignment"": 0.8558015108108521, ""uniformity"": -1.1000402426719667, ""effective_rank"": 4.752100048065185, ""weight_entropy_ratio"": 0.6200605640393917}}",-0.18339916199445724,0.766212477684021,3.1895656108856203,-0.18339916199445724,-0.7005370566546917,0.5816807528113863,"[0.11660083800554275, -0.6895656108856203]",COMPLETE
4,0.8815016188621522,2026-07-27 23:55:48.115093,2026-07-28 00:14:00.527340,0 days 00:18:12.412247,1.5207287498109177,0.5603855365359971,1.1685047699376951,0.7595759168058677,1.2701389395206553,0.4832664850061841,2.901621227264404,3.8813071250915527,"{""Prosody"": {""alignment"": 0.9332074570655823, ""uniformity"": -0.5256305468082428, ""effective_rank"": 3.1733868408203123, ""weight_entropy_ratio"": 0.7603111884420719}, ""Vocal_Tract"": {""alignment"": 0.8858127164840698, ""uniformity"": -0.4034397840499878, ""effective_rank"": 3.0183136749267576, ""weight_entropy_ratio"": 0.4808532594791161}, ""Timbre"": {""alignment"": 0.8366060924530029, ""uniformity"": -1.04328617811203, ""effective_rank"": 5.312885456085205, ""weight_entropy_ratio"": 0.7329712384850859}, ""Voice_Quality"": {""alignment"": 0.8929312348365783, ""uniformity"": -0.3300820803642273, ""effective_rank"": 2.901621227264404, ""weight_entropy_ratio"": 0.6778463280470386}, ""Scene"": {""alignment"": 0.8589505934715271, ""uniformity"": -1.0042800307273865, ""effective_rank"": 5.000328426361084, ""weight_entropy_ratio"": 0.3746598086232482}}",-0.3300820803642273,0.8366060924530029,2.901621227264404,-0.3300820803642273,-0.6613437240123748,0.6053283646153121,"[-0.030082080364227326, -0.4016212272644042]",COMPLETE
5,0.9468495054244995,2026-07-28 00:14:06.967806,2026-07-28 00:32:29.419595,0 days 00:18:22.451789,0.721681360793479,1.5509165525513995,1.7335511984293333,0.5845670708808633,1.7553216429969272,0.6271676093063665,2.1210240077972413,2.9961188268661503,"{""Prosody"": {""alignment"": 0.9812942528724671, ""uniformity"": -0.07953483112156391, ""effective_rank"": 2.170905055999756, ""weight_entropy_ratio"": 0.47780570044194975}, ""Vocal_Tract"": {""alignment"": 0.9787208199501037, ""uniformity"": -0.07347437642514705, ""effective_rank"": 2.1263753747940064, ""weight_entropy_ratio"": 0.36669491091686324}, ""Timbre"": {""alignment"": 0.9019407558441163, ""uniformity"": -0.7047630453109741, ""effective_rank"": 4.232324237823486, ""weight_entropy_ratio"": 0.8876806284000928}, ""Voice_Quality"": {""alignment"": 0.9796858167648316, ""uniformity"": -0.0726539234817028, ""effective_rank"": 2.1210240077972413, ""weight_entropy_ratio"": 0.7415886383679883}, ""Scene"": {""alignment"": 0.892605881690979, ""uniformity"": -0.8081099104881286, ""effective_rank"": 4.32996545791626, ""weight_entropy_ratio"": 0.8057509430521715}}",-0.0726539234817028,0.892605881690979,2.1210240077972413,-0.0726539234817028,-0.34770721736550336,0.655904164235813,"[0.2704651688784361, 0.3789759922027587]",COMPLETE
6,0.9529421682357789,2026-07-28 00:32:35.307100,2026-07-28 00:50:45.423491,0 days 00:18:10.116391,0.6269737482082991,1.1437299831446512,1.0721982418614817,1.389502934465804,0.6586497052982125,0.33938308071470213,2.0571303939819336,3.1594448289871218,"{""Prosody"": {""alignment"": 0.9899542140960693, ""uniformity"": -0.04234415583312511, ""effective_rank"": 2.0957043075561526, ""weight_entropy_ratio"": 0.4168104801607759}, ""Vocal_Tract"": {""alignment"": 0.98921147108078, ""uniformity"": -0.04125270064920187, ""effective_rank"": 2.0718891763687135, ""weight_entropy_ratio"": 0.7449894735661414}, ""Timbre"": {""alignment"": 0.8978393411636353, ""uniformity"": -0.7066765213012696, ""effective_rank"": 4.830355892181396, ""weight_entropy_ratio"": 0.695937786307144}, ""Voice_Quality"": {""alignment"": 0.989334979057312, ""uniformity"": -0.04009946055710316, ""effective_rank"": 2.0571303939819336, ""weight_entropy_ratio"": 0.5220166213179434}, ""Scene"": {""alignment"": 0.8983708357810974, ""uniformity"": -0.702049833536148, ""effective_rank"": 4.742144374847412, ""weight_entropy_ratio"": 0.6987682424497269}}",-0.04009946055710316,0.8978393411636353,2.0571303939819336,-0.04009946055710316,-0.30648453437536954,0.6157045207603463,"[0.30765584416687486, 0.44286960601806635]",COMPLETE
7,0.9947972598075867,2026-07-28 00:50:51.218816,2026-07-28 01:09:08.722644,0 days 00:18:17.503828,1.6821165227024166,1.176088427531154,1.3612789696601766,0.836413976080022,0.9052243989162343,0.08266909505945748,1.6554502820968628,1.9353024616241459,"{""Prosody"": {""alignment"": 0.995800929069519, ""uniformity"": -0.016911352425813674, ""effective_rank"": 1.6651457405090333, ""weight_entropy_ratio"": 0.7995480860723927}, ""Vocal_Tract"": {""alignment"": 0.9958581638336181, ""uniformity"": -0.016901272013783455, ""effective_rank"": 1.6554502820968628, ""weight_entropy_ratio"": 0.5370696898339186}, ""Timbre"": {""alignment"": 0.9922909736633301, ""uniformity"": -0.15562007635831832, ""effective_rank"": 2.32292103767395, ""weight_entropy_ratio"": 0.8068983188908072}, ""Voice_Quality"": {""alignment"": 0.9955555438995362, ""uniformity"": -0.016893473751842976, ""effective_rank"": 1.6572512292861938, ""weight_entropy_ratio"": 0.585837954210645}, ""Scene"": {""alignment"": 0.99448068857193, ""uniformity"": -0.18270627290010452, ""effective_rank"": 2.3757440185546876, ""weight_entropy_ratio"": 0.7053113496009632}}",-0.016893473751842976,0.9922909736633301,1.6554502820968628,-0.016893473751842976,-0.07780648948997258,0.6869330797217453,"[0.3330886475741863, 0.8445497179031372]",COMPLETE
8,0.8968907971382142,2026-07-28 01:09:14.144060,2026-07-28 01:27:29.665191,0 days 00:18:15.521131,0.7403107921831852,1.6632755555559435,1.507672670369449,1.760460016093926,1.721348624033446,0.5693747653761156,2.5644571685791018,3.714890419006348,"{""Prosody"": {""alignment"": 0.8421816635131836, ""uniformity"": -0.8969202351570129, ""effective_rank"": 3.3931805896759033, ""weight_entropy_ratio"": 0.48657111299347244}, ""Vocal_Tract"": {""alignment"": 0.9587194919586182, ""uniformity"": -0.16887882858514786, ""effective_rank"": 2.601666498184204, ""weight_entropy_ratio"": 0.8312000298727589}, ""Timbre"": {""alignment"": 0.8351152491569519, ""uniformity"": -1.0935154914855958, ""effective_rank"": 5.1618656539917, ""weight_entropy_ratio"": 0.8424497453824812}, ""Voice_Quality"": {""alignment"": 0.9631567311286926, ""uniformity"": -0.13122049435973168, ""effective_rank"": 2.5644571685791018, ""weight_entropy_ratio"": 0.7484341561003166}, ""Scene"": {""alignment"": 0.8852808499336242, ""uniformity"": -0.8679044938087463, ""effective_rank"": 4.85328218460083, ""weight_entropy_ratio"": 0.8296356083000798}}",-0.13122049435973168,0.8351152491569519,2.5644571685791018,-0.13122049435973168,-0.631687908679247,0.7476581305298217,"[0.1687795056402683, -0.06445716857910178]",COMPLETE
9,0.8743465046882629,2026-07-28 01:27:35.755402,2026-07-28 01:45:46.368800,0 days 00:18:10.613398,1.6984365055300519,0.9229294299922437,0.7547777211448887,0.6150402526674954,0.5587954755836995,0.6180049798705309,2.7553197860717775,3.7545294723510745,"{""Prosody"": {""alignment"": 0.9384696793556213, ""uniformity"": -0.227480466067791, ""effective_rank"": 2.9110141468048094, ""weight_entropy_ratio"": 0.7922313262951053}, ""Vocal_Tract"": {""alignment"": 0.9446436929702758, ""uniformity"": -0.21818891286849976, ""effective_rank"": 2.8838798427581787, ""weight_entropy_ratio"": 0.3894787281295206}, ""Timbre"": {""alignment"": 0.7723654484748841, ""uniformity"": -1.3134356427192688, ""effective_rank"": 5.219128093719482, ""weight_entropy_ratio"": 0.4932006695330741}, ""Voice_Quality"": {""alignment"": 0.9448469805717469, ""uniformity"": -0.19102648496627808, ""effective_rank"": 2.7553197860717775, ""weight_entropy_ratio"": 0.47896510443189966}, ""Scene"": {""alignment"": 0.7714067220687866, ""uniformity"": -1.2624254202842713, ""effective_rank"": 5.003305492401123, ""weight_entropy_ratio"": 0.61695677158215}}",-0.19102648496627808,0.7714067220687866,2.7553197860717775,-0.19102648496627808,-0.6425113853812218,0.5541665199943498,"[0.12251953393220899, -0.2553197860717775]",COMPLETE
10,0.8886910452842713,2026-07-28 01:45:50.773189,2026-07-28 02:04:04.541861,0 days 00:18:13.768672,1.3772361882463116,0.550342759949538,1.0546517084516756,0.9793474045374266,1.369792941046717,0.9478797170188673,2.3271176385879517,3.390692202568054,"{""Prosody"": {""alignment"": 0.9737508392333984, ""uniformity"": -0.09399505347013473, ""effective_rank"": 2.3829788160324097, ""weight_entropy_ratio"": 0.7264571963930103}, ""Vocal_Tract"": {""alignment"": 0.9754644179344177, ""uniformity"": -0.0922588674724102, ""effective_rank"": 2.370916819572449, ""weight_entropy_ratio"": 0.6057883447842557}, ""Timbre"": {""alignment"": 0.7709802079200745, ""uniformity"": -1.4386362600326539, ""effective_rank"": 5.1147917366027835, ""weight_entropy_ratio"": 0.6735000279043212}, ""Voice_Quality"": {""alignment"": 0.9775398683547973, ""uniformity"": -0.08668950006365776, ""effective_rank"": 2.3271176385879517, ""weight_entropy_ratio"": 0.696253100881398}, ""Scene"": {""alignment"": 0.7457198929786683, ""uniformity"": -1.3342098951339723, ""effective_rank"": 4.757656002044678, ""weight_entropy_ratio"": 0.3747962811260255}}",-0.08668950006365776,0.7457198929786683,2.3271176385879517,-0.08668950006365776,-0.6091579152345656,0.615358990217802,"[0.2560049465298653, 0.17288236141204827]",COMPLETE
11,0.9288728733062743,2026-07-28 02:04:09.145109,2026-07-28 02:22:35.148847,0 days 00:18:26.003738,1.0101887597334223,0.8682629661358159,0.5171297522023426,1.026369181989338,1.2287064458409862,0.3405304452728885,2.1344655895233156,3.6002309885025023,"{""Prosody"": {""alignment"": 0.9818424296379089, ""uniformity"": -0.07645595781505107, ""effective_rank"": 2.2963361883163453, ""weight_entropy_ratio"": 0.6097303903969968}, ""Vocal_Tract"": {""alignment"": 0.9851038932800293, ""uniformity"": -0.059382613264024255, ""effective_rank"": 2.1522519302368166, ""weight_entropy_ratio"": 0.6295566439118819}, ""Timbre"": {""alignment"": 0.8081834888458252, ""uniformity"": -1.1788151335716248, ""effective_rank"": 6.082061233520508, ""weight_entropy_ratio"": 0.2814700679979835}, ""Voice_Quality"": {""alignment"": 0.9847457695007324, ""uniformity"": -0.05713638946413994, ""effective_rank"": 2.1344655895233156, ""weight_entropy_ratio"": 0.6593022563571467}, ""Scene"": {""alignment"": 0.8844887852668762, ""uniformity"": -0.9418644690513611, ""effective_rank"": 5.336040000915528, ""weight_entropy_ratio"": 0.5817226162102505}}",-0.05713638946413994,0.8081834888458252,2.1344655895233156,-0.05713638946413994,-0.4627309126332403,0.5523563949748518,"[0.2735440421849489, 0.36553441047668445]",COMPLETE
12,0.911008394241333,2026-07-28 02:22:40.748280,2026-07-28 02:40:52.816161,0 days 00:18:12.067881,1.1896982952282376,0.5076642365397559,0.9137721251622505,1.1547036884337956,1.4413667745046754,0.4606992436175186,2.267292580604553,3.3119126033782957,"{""Prosody"": {""alignment"": 0.9797967052459717, ""uniformity"": -0.09018344536423684, ""effective_rank"": 2.274130148887634, ""weight_entropy_ratio"": 0.6811651425551571}, ""Vocal_Tract"": {""alignment"": 0.9747666525840759, ""uniformity"": -0.0888739338517189, ""effective_rank"": 2.267784776687622, ""weight_entropy_ratio"": 0.6803383961891362}, ""Timbre"": {""alignment"": 0.8008767390251159, ""uniformity"": -1.1726384973526, ""effective_rank"": 5.078904361724853, ""weight_entropy_ratio"": 0.6103059301291043}, ""Voice_Quality"": {""alignment"": 0.9744925689697266, ""uniformity"": -0.0886512602865696, ""effective_rank"": 2.267292580604553, ""weight_entropy_ratio"": 0.7009881850335705}, ""Scene"": {""alignment"": 0.8251093053817748, ""uniformity"": -1.0557966327667236, ""effective_rank"": 4.671451148986816, ""weight_entropy_ratio"": 0.34007561306959866}}",-0.0886512602865696,0.8008767390251159,2.267292580604553,-0.0886512602865696,-0.4992287539243698,0.6025746533953132,"[0.25981655463576314, 0.2327074193954468]",COMPLETE
13,0.8558372049331665,2026-07-28 02:40:58.013408,2026-07-28 02:59:08.816249,0 days 00:18:10.802841,1.0038724652831492,0.8701654356523758,0.5342785097275502,1.5679008814121966,1.041524251160282,0.7703327936342643,2.7881740379333495,3.992352144241333,"{""Prosody"": {""alignment"": 0.9205288243293762, ""uniformity"": -0.32377308785915376, ""effective_rank"": 3.281400146484375, ""weight_entropy_ratio"": 0.6080715505411384}, ""Vocal_Tract"": {""alignment"": 0.9458422207832337, ""uniformity"": -0.17999400109052657, ""effective_rank"": 2.7881740379333495, ""weight_entropy_ratio"": 0.7977627290777286}, ""Timbre"": {""alignment"": 0.726176643371582, ""uniformity"": -1.6654205656051635, ""effective_rank"": 5.791126289367676, ""weight_entropy_ratio"": 0.3113605810535821}, ""Voice_Quality"": {""alignment"": 0.9465002822875976, ""uniformity"": -0.18351911932229995, ""effective_rank"": 2.798970651626587, ""weight_entropy_ratio"": 0.6368836790058789}, ""Scene"": {""alignment"": 0.740138053894043, ""uniformity"": -1.4209093761444092, ""effective_rank"": 5.302089595794678, ""weight_entropy_ratio"": 0.5761004066972966}}",-0.17999400109052657,0.726176643371582,2.7881740379333495,-0.17999400109052657,-0.7547232300043106,0.5860357892751249,"[0.11648088067770004, -0.2881740379333495]",COMPLETE
14,0.8869468145370483,2026-07-28 02:59:13.402485,2026-07-28 03:17:34.710872,0 days 00:18:21.308387,1.336546113779384,0.7026051924093464,1.2191154936871909,1.6200748244554757,1.1130700840993684,0.7587785466477882,2.7298031425476075,3.770968983650207,"{""Prosody"": {""alignment"": 0.9443185901641846, ""uniformity"": -0.23120678782463075, ""effective_rank"": 2.956061143875122, ""weight_entropy_ratio"": 0.7148361101289646}, ""Vocal_Tract"": {""alignment"": 0.9556137800216675, ""uniformity"": -0.1692132294178009, ""effective_rank"": 2.7675778341293333, ""weight_entropy_ratio"": 0.8000886726942322}, ""Timbre"": {""alignment"": 0.788171558380127, ""uniformity"": -1.2618962240219116, ""effective_rank"": 5.348135604858398, ""weight_entropy_ratio"": 0.7529419426048353}, ""Voice_Quality"": {""alignment"": 0.9528307604789734, ""uniformity"": -0.15851806819438935, ""effective_rank"": 2.7298031425476075, ""weight_entropy_ratio"": 0.636470560173786}, ""Scene"": {""alignment"": 0.7937993836402893, ""uniformity"": -1.2441800737380981, ""effective_rank"": 5.053267192840576, ""weight_entropy_ratio"": 0.47368056360122524}}",-0.15851806819438935,0.788171558380127,2.7298031425476075,-0.15851806819438935,-0.6130028766393661,0.6756035698406088,"[0.14148193180561064, -0.22980314254760748]",COMPLETE
15,0.8867296171188355,2026-07-28 03:17:39.165094,2026-07-28 03:35:56.099568,0 days 00:18:16.934474,1.4877148361519885,0.707390167798901,0.9297535683809235,1.5592188347063674,1.0986110924254096,0.7443657371882452,2.1341751337051393,3.7316857395172116,"{""Prosody"": {""alignment"": 0.9834390163421631, ""uniformity"": -0.06289678588509559, ""effective_rank"": 2.138645339012146, ""weight_entropy_ratio"": 0.7579329521183529}, ""Vocal_Tract"": {""alignment"": 0.9830272912979126, ""uniformity"": -0.0651630249619484, ""effective_rank"": 2.1569765186309815, ""weight_entropy_ratio"": 0.7939610851715334}, ""Timbre"": {""alignment"": 0.7451936197280884, ""uniformity"": -1.6437811708450318, ""effective_rank"": 6.432368450164795, ""weight_entropy_ratio"": 0.6110889672681988}, ""Voice_Quality"": {""alignment"": 0.9836618494987488, ""uniformity"": -0.06222816288471222, ""effective_rank"": 2.1341751337051393, ""weight_entropy_ratio"": 0.6394466063212717}, ""Scene"": {""alignment"": 0.7383263087272645, ""uniformity"": -1.4496643924713135, ""effective_rank"": 5.796263256072998, ""weight_entropy_ratio"": 0.4801087271558635}}",-0.06222816288471222,0.7383263087272645,2.1341751337051393,-0.06222816288471222,-0.6567467074096203,0.6565076676070442,"[0.28710321411490436, 0.36582486629486066]",COMPLETE
16,0.9798084688186646,2026-07-28 03:36:01.678480,2026-07-28 03:54:18.000216,0 days 00:18:16.321736,1.1523768937445784,1.3465963103549892,1.6053752939883494,1.7868960002112235,1.5148697233266715,0.22501027646664856,1.7002133417129517,2.504560103416443,"{""Prosody"": {""alignment"": 0.9953786063194275, ""uniformity"": -0.018728429488837718, ""effective_rank"": 1.702482852935791, ""weight_entropy_ratio"": 0.6673138383905581}, ""Vocal_Tract"": {""alignment"": 0.9952953934669495, ""uniformity"": -0.018548949267715217, ""effective_rank"": 1.7051085662841796, ""weight_entropy_ratio"": 0.8275441923423824}, ""Timbre"": {""alignment"": 0.9562054705619812, ""uniformity"": -0.3902157783508301, ""effective_rank"": 3.700120086669922, ""weight_entropy_ratio"": 0.8645139647181801}, ""Voice_Quality"": {""alignment"": 0.9951258897781372, ""uniformity"": -0.01859513023868203, ""effective_rank"": 1.7002133417129517, ""weight_entropy_ratio"": 0.7154804212852061}, ""Scene"": {""alignment"": 0.9570369839668273, ""uniformity"": -0.46039835274219515, ""effective_rank"": 3.7148756694793703, ""weight_entropy_ratio"": 0.7623483735615794}}",-0.018548949267715217,0.9562054705619812,1.7002133417129517,-0.018548949267715217,-0.181297328017652,0.7674401580595813,"[0.33127157051116224, 0.7997866582870483]",COMPLETE
17,0.8809680728912354,2026-07-28 03:54:23.802213,2026-07-28 04:12:35.905508,0 days 00:18:12.103295,1.0004582740591026,0.8064997439537548,0.5325964433632923,0.9171052322057622,1.2664780523994872,0.9603329917352466,2.2968134450912476,3.3757216339111324,"{""Prosody"": {""alignment"": 0.9671989417076111, ""uniformity"": -0.11272307142615318, ""effective_rank"": 2.2968134450912476, ""weight_entropy_ratio"": 0.6098468992300109}, ""Vocal_Tract"": {""alignment"": 0.9653090190887451, ""uniformity"": -0.11397991001605988, ""effective_rank"": 2.302345814704895, ""weight_entropy_ratio"": 0.5988667197330009}, ""Timbre"": {""alignment"": 0.735776023864746, ""uniformity"": -1.3907463073730468, ""effective_rank"": 5.138991641998291, ""weight_entropy_ratio"": 0.3028554512053694}, ""Voice_Quality"": {""alignment"": 0.9643276739120483, ""uniformity"": -0.1238531492650509, ""effective_rank"": 2.349163780212402, ""weight_entropy_ratio"": 0.6795900175275723}, ""Scene"": {""alignment"": 0.7722287058830262, ""uniformity"": -1.2605840587615966, ""effective_rank"": 4.7912934875488284, ""weight_entropy_ratio"": 0.5427171272749947}}",-0.11272307142615318,0.735776023864746,2.2968134450912476,-0.11272307142615318,-0.6003772993683815,0.5467752429941897,"[0.2372769285738468, 0.20318655490875237]",COMPLETE
18,0.8310171384811401,2026-07-28 04:12:40.105455,2026-07-28 04:30:56.019995,0 days 00:18:15.914540,1.3147910767977393,1.0552108810565566,0.9106262521965558,1.12126317976008,1.5743652391676493,0.6937639536505998,2.373579349517822,4.7695279235839845,"{""Prosody"": {""alignment"": 0.750415780544281, ""uniformity"": -1.3565129327774048, ""effective_rank"": 5.765688915252685, ""weight_entropy_ratio"": 0.7062051916674252}, ""Vocal_Tract"": {""alignment"": 0.8936319327354432, ""uniformity"": -0.39130932807922364, ""effective_rank"": 3.2765633773803713, ""weight_entropy_ratio"": 0.667002720030991}, ""Timbre"": {""alignment"": 0.7463566279411316, ""uniformity"": -1.55333505153656, ""effective_rank"": 6.428884735107422, ""weight_entropy_ratio"": 0.5987778511336448}, ""Voice_Quality"": {""alignment"": 0.9758594608306885, ""uniformity"": -0.0911190876364708, ""effective_rank"": 2.373579349517822, ""weight_entropy_ratio"": 0.7233319532914101}, ""Scene"": {""alignment"": 0.7888218903541565, ""uniformity"": -1.3361801147460937, ""effective_rank"": 6.002923240661621, ""weight_entropy_ratio"": 0.6652562154267261}}",-0.0911190876364708,0.7463566279411316,2.373579349517822,-0.0911190876364708,-0.9456913029551507,0.6721147863100395,"[0.20888091236352918, 0.12642065048217788]",COMPLETE
19,0.8892721598148345,2026-07-28 04:31:00.330236,2026-07-28 04:49:12.341612,0 days 00:18:12.011376,0.527187636428425,0.6036803699167448,1.125194969718133,0.7257873510046451,1.016490452377394,0.849346539824186,2.2292368030548095,3.452694694519043,"{""Prosody"": {""alignment"": 0.9740262413024903, ""uniformity"": -0.09756833523511886, ""effective_rank"": 2.3665799140930175, ""weight_entropy_ratio"": 0.3509053583851793}, ""Vocal_Tract"": {""alignment"": 0.976724979877472, ""uniformity"": -0.08061577290296555, ""effective_rank"": 2.2292368030548095, ""weight_entropy_ratio"": 0.4752340814608098}, ""Timbre"": {""alignment"": 0.7822465443611145, ""uniformity"": -1.4122242093086244, ""effective_rank"": 5.397461967468262, ""weight_entropy_ratio"": 0.7081210502483019}, ""Voice_Quality"": {""alignment"": 0.9767668008804321, ""uniformity"": -0.08166216745972633, ""effective_rank"": 2.2388449001312254, ""weight_entropy_ratio"": 0.6236950775254135}, ""Scene"": {""alignment"": 0.7365962326526642, ""uniformity"": -1.3086600637435912, ""effective_rank"": 5.031349887847901, ""weight_entropy_ratio"": 0.4026255884376714}}",-0.08061577290296555,0.7365962326526642,2.2292368030548095,-0.08061577290296555,-0.5961461097300053,0.5121162312114752,"[0.2524316647648811, 0.27076319694519047]",COMPLETE
20,0.9548694548606872,2026-07-28 04:49:18.731096,2026-07-28 05:07:38.942049,0 days 00:18:20.210953,1.0053999532223024,1.3608082682794265,1.2795330977455115,0.5171329786952005,1.2916457645194859,0.501766485319147,2.042874746322632,2.6800968914031977,"{""Prosody"": {""alignment"": 0.9854866600036621, ""uniformity"": -0.05913051575422287, ""effective_rank"": 2.0436507797241212, ""weight_entropy_ratio"": 0.6188535711078393}, ""Vocal_Tract"": {""alignment"": 0.9844987607002258, ""uniformity"": -0.06194038659334183, ""effective_rank"": 2.072695560455322, ""weight_entropy_ratio"": 0.3096319500681009}, ""Timbre"": {""alignment"": 0.9084106016159058, ""uniformity"": -0.619606829881668, ""effective_rank"": 3.6253799057006835, ""weight_entropy_ratio"": 0.7785133825749969}, ""Voice_Quality"": {""alignment"": 0.985177583694458, ""uniformity"": -0.05935623332858086, ""effective_rank"": 2.042874746322632, ""weight_entropy_ratio"": 0.6802026671736566}, ""Scene"": {""alignment"": 0.9107736682891846, ""uniformity"": -0.6186014986038209, ""effective_rank"": 3.6158834648132325, ""weight_entropy_ratio"": 0.7644926461719657}}",-0.05913051575422287,0.9084106016159058,2.042874746322632,-0.05913051575422287,-0.2837270928323269,0.6303388434193119,"[0.2908694842457771, 0.457125253677368]",COMPLETE
