trial_number,alignment,max_group_uniformity,min_group_rank,min_group_alignment,uniformity,effective_rank,uniformity_avg,effective_rank_avg,weight_entropy_ratio,tau,sigma_scale,feasible,group_Prosody_alignment,group_Prosody_uniformity,group_Prosody_effective_rank,group_Prosody_entropy_ratio,group_Vocal_Tract_alignment,group_Vocal_Tract_uniformity,group_Vocal_Tract_effective_rank,group_Vocal_Tract_entropy_ratio,group_Timbre_alignment,group_Timbre_uniformity,group_Timbre_effective_rank,group_Timbre_entropy_ratio,group_Voice_Quality_alignment,group_Voice_Quality_uniformity,group_Voice_Quality_effective_rank,group_Voice_Quality_entropy_ratio,group_Scene_alignment,group_Scene_uniformity,group_Scene_effective_rank,group_Scene_entropy_ratio,alpha_mult_Prosody,alpha_mult_Vocal_Tract,alpha_mult_Timbre,alpha_mult_Voice_Quality,alpha_mult_Scene
20,0.9548694548606872,-0.05913051575422287,2.042874746322632,0.9084106016159058,-0.05913051575422287,2.042874746322632,-0.2837270928323269,2.6800968914031977,0.6303388434193119,0.501766485319147,,False,0.9854866600036621,-0.05913051575422287,2.0436507797241212,0.6188535711078393,0.9844987607002258,-0.06194038659334183,2.072695560455322,0.3096319500681009,0.9084106016159058,-0.619606829881668,3.6253799057006835,0.7785133825749969,0.985177583694458,-0.05935623332858086,2.042874746322632,0.6802026671736566,0.9107736682891846,-0.6186014986038209,3.6158834648132325,0.7644926461719657,1.0053999532223024,0.5171329786952005,1.2795330977455115,1.2916457645194859,1.3608082682794265
21,0.9413852405548095,-0.12073728431016206,2.356384348869324,0.8921467065811157,-0.12073728431016206,2.356384348869324,-0.3800119607672095,3.531484169960022,0.5839063194277826,0.24170322366542918,,False,0.9749712038040161,-0.14415510412305593,2.4653279638290404,0.5673929757968172,0.9699154877662659,-0.121991050504148,2.369308142662048,0.725217298969441,0.8921467065811157,-0.7848727869987487,5.383700771331787,0.42828304045072946,0.9655219602584839,-0.12073728431016206,2.356384348869324,0.5782647557665407,0.9043708443641663,-0.7283035778999328,5.08269962310791,0.6203735261553847,0.9023170017245262,1.2613802221089137,0.6776804680056701,0.8718961314478226,0.9505716495949075
22,0.8303676967620849,-0.34954741299152375,4.07216721534729,0.7161548209190368,-0.34954741299152375,4.07216721534729,-0.8647454810142517,5.1799156188964846,0.5917478518751045,0.5245435858299926,,True,0.8625127530097961,-0.713370736837387,4.833543672561645,0.5594668418608284,0.876674792766571,-0.43122540295124057,4.229939880371094,0.7949605254524604,0.7161548209190368,-1.59467631816864,6.919686164855957,0.38518065568297283,0.89477867603302,-0.34954741299152375,4.07216721534729,0.5601014830785624,0.8017174410820007,-1.2349075341224671,5.844241161346435,0.6590297533006979,0.8713273385760252,1.579950204630295,0.6207927949207291,0.7624585275230862,1.0328477540239294
23,0.8888981294631958,-0.10527334541082382,2.4754451227188112,0.7362351417541504,-0.10527334541082382,2.4754451227188112,-0.5989661879837513,3.607961130142212,0.5859145775972252,0.5609343538851592,,False,0.9676293778419495,-0.11681401759386062,2.565081024169922,0.689353752827257,0.9691591691970826,-0.10527334541082382,2.4754451227188112,0.8109810539373767,0.7362351417541504,-1.4405974292755126,5.545926856994629,0.3335524603808526,0.9711926078796387,-0.105482789427042,2.4766779375076293,0.563391059891151,0.800274350643158,-1.2266633582115174,4.9766747093200685,0.5322945609494886,1.2345872042413621,1.6343034371301215,0.5805140473982695,0.7793681063031881,0.813468196167555
24,0.8756481685638426,-0.22970410019159318,2.864777069091797,0.7646347570419312,-0.22970410019159318,2.864777069091797,-0.6670256593823433,3.6008169193267814,0.683927676644544,0.6600336344683995,,False,0.9370115733146668,-0.29471337735652925,3.051705141067505,0.7694628081175083,0.9327985239028931,-0.23967620432376863,2.8923869705200196,0.7757323510740782,0.7646347570419312,-1.372840132713318,4.706681022644043,0.5275366036292731,0.9307830667495728,-0.22970410019159318,2.864777069091797,0.6188716196648107,0.8130129218101502,-1.1981944823265076,4.488534393310547,0.7280350007370491,1.5347036904119473,1.4838806209510582,0.819928182450212,1.0101043011400577,1.281755820405296
25,0.9113406643867493,-0.05933380477130413,2.458248424530029,0.7722256898880004,-0.05933380477130413,2.458248424530029,-0.5643530287742614,3.701762077331543,0.7140239835314359,0.6590220132119445,,False,0.9841114211082459,-0.05933380477130413,2.458248424530029,0.7675055029970543,0.9842139530181885,-0.0608690669387579,2.471808223724365,0.7669328060104971,0.7722256898880004,-1.4819049453735351,5.847859897613525,0.6487397371796553,0.9821924161911011,-0.062273255437612536,2.483403034210205,0.6246665737326723,0.8339598417282105,-1.1573840713500976,5.24749080657959,0.7622752977373005,1.5394466820514736,1.4603319796544578,1.0035757217215537,1.0106599508878191,1.3685690201071292
26,0.9326106171607971,-0.03696133270859718,1.7721786737442016,0.8306514048576354,-0.03696133270859718,1.7721786737442016,-0.3778973669297993,2.6673265819549563,0.673306479055622,0.5279842813606764,,False,0.9909183096885681,-0.04117033544927835,1.7889776468276977,0.7507482614655125,0.9893474864959717,-0.039496123846620323,1.7793422985076903,0.6804223481046903,0.8306514048576354,-0.906333577632904,4.031876897811889,0.5370030475916745,0.9895519971847534,-0.03696133270859718,1.7721786737442016,0.6595582392639483,0.8625838875770568,-0.8655254650115967,3.964257392883301,0.7388004988522846,1.4873898674247947,1.1630843634274601,0.8236282189078106,1.1841829976506208,1.276158077551272
27,0.9440642371177672,-0.0731542382016778,2.087651433944702,0.8775892090797425,-0.0731542382016778,2.087651433944702,-0.3637489769905806,3.0101006469726563,0.6719503821634126,0.3844200154618026,,False,0.9753997874259949,-0.10209210302680731,2.222703008651733,0.7377606961881803,0.9820164108276367,-0.0731542382016778,2.087651433944702,0.735040780263865,0.8775892090797425,-0.8114408409595489,4.398487215042114,0.5486364071506791,0.9760564470291138,-0.07981146834790706,2.1402765941619872,0.54006934573129,0.9092593312263488,-0.7522462344169617,4.201384983062744,0.7982446814830483,1.4103741832247327,1.3621705856425117,0.8392893686833612,0.7271319534997448,1.489557817281776
28,0.9487932944297792,-0.024508912824094297,1.99372371673584,0.848459849357605,-0.024508912824094297,1.99372371673584,-0.42394636540859937,3.4281478652954096,0.6482978916556859,0.2290888539193794,,False,0.9939460897445679,-0.027478817962110044,2.030935549736023,0.6938459698330695,0.994148964881897,-0.024987629391252996,1.9963264322280885,0.8159248692711232,0.848459849357605,-1.2071075868606567,6.046737842559814,0.38304883821118785,0.9939100861549377,-0.024508912824094297,1.99372371673584,0.6864200279102874,0.9135014820098877,-0.8356488800048828,5.073015785217285,0.6622497530527618,1.2545885882616081,1.69915896016952,0.631418882414139,1.3390395360247906,1.0717655813242781
29,0.9387969980239868,-0.009370819898322225,1.4517747402191161,0.8384828281402588,-0.009370819898322225,1.4517747402191161,-0.3878197484211996,2.469735936164856,0.7388147903814931,0.5876604328097895,,False,0.997164568901062,-0.011594955776818096,1.4934069538116455,0.8045983075588132,0.9971388387680054,-0.010629106434062124,1.4763459253311157,0.7778198631480078,0.8384828281402588,-0.9724323630332947,4.008578042984009,0.7490135789998276,0.9972303056716919,-0.009370819898322225,1.4517747402191161,0.562994910063266,0.863968448638916,-0.935071496963501,3.9185740184783935,0.7996472921375514,1.7967107770252655,1.4866341043419393,1.218676333290624,0.7811164391824742,1.5046069872173362
