trial_number,alignment,max_group_uniformity,min_group_rank,min_group_alignment,uniformity,effective_rank,uniformity_avg,effective_rank_avg,weight_entropy_ratio,tau,sigma_scale,feasible,group_Prosody_alignment,group_Prosody_uniformity,group_Prosody_effective_rank,group_Prosody_entropy_ratio,group_Vocal_Tract_alignment,group_Vocal_Tract_uniformity,group_Vocal_Tract_effective_rank,group_Vocal_Tract_entropy_ratio,group_Timbre_alignment,group_Timbre_uniformity,group_Timbre_effective_rank,group_Timbre_entropy_ratio,group_Voice_Quality_alignment,group_Voice_Quality_uniformity,group_Voice_Quality_effective_rank,group_Voice_Quality_entropy_ratio,group_Scene_alignment,group_Scene_uniformity,group_Scene_effective_rank,group_Scene_entropy_ratio,sigma_scale_Prosody,sigma_scale_Vocal_Tract,sigma_scale_Timbre,sigma_scale_Voice_Quality,sigma_scale_Scene
20,0.9938357454538345,-0.017751715518534182,1.7224709153175355,0.9897836685180664,-0.017751715518534182,1.7224709153175355,-0.06782590099610389,2.04938334941864,0.7573863131531275,0.23529100476850817,,False,0.994847196340561,-0.020535227889195085,1.7880878925323487,0.4752236697613683,0.9954730898141861,-0.017751715518534182,1.7249311923980712,0.41681104496943133,0.9934887051582336,-0.0543806410394609,2.235817384719849,0.9929236550439569,0.9955860674381256,-0.017758868727833034,1.7224709153175355,0.9977597579431674,0.9897836685180664,-0.22870305180549622,2.7756093621253966,0.9042134380477137,0.2183134845933546,0.20866698773763073,1.37813550909585,3.4095626344404097,0.7385810828318653
21,0.9948460823297502,-0.02692124145105481,1.8997868120670318,0.9926912695169449,-0.02692124145105481,1.8997868120670318,-0.02810558428987861,1.918249304294586,0.8791116104351835,0.6578815671696869,,False,0.9926912695169449,-0.028073605615645647,1.9183162689208983,0.804820367419018,0.9933233201503754,-0.028269798122346403,1.9216897189617157,0.5934134429639173,0.9973539739847184,-0.027680739713832735,1.9115334272384643,0.9998373618403995,0.9931088507175445,-0.02692124145105481,1.8997868120670318,0.9994105529442093,0.9977529972791672,-0.029582536546513438,1.9399202942848206,0.9980763270083726,0.5243989116319173,0.30681615855546285,3.7566853940418095,4.989796555460175,2.6037990534852633
22,0.930651414990425,-0.06831183070316911,2.076472896337509,0.7286231696605683,-0.06831183070316911,2.076472896337509,-0.29143606100231406,2.664530750513077,0.8467684829779067,0.8869995519948638,,False,0.9792762875556946,-0.07585467956960201,2.1331188797950746,0.9325236590691899,0.980935400724411,-0.07258106861263514,2.1085562348365783,0.9469731965921149,0.7286231696605683,-1.1630264073610306,4.856089496612549,0.3564247117246696,0.9815320432186126,-0.06831183070316911,2.076472896337509,0.9984288389656975,0.982890173792839,-0.07740631876513362,2.148416244983673,0.9994920085378614,0.9214459493103696,1.0559723355209834,0.2023279313592614,3.811598400284642,3.641633201399157
23,0.9902573317289353,-0.04922401271760464,2.3586084723472593,0.9873974829912185,-0.04922401271760464,2.3586084723472593,-0.050589585974812515,2.368618595600128,0.892726392127727,0.9911209875271939,,False,0.9876433968544006,-0.049492526799440384,2.3608559012413024,0.9958345862056135,0.9873974829912185,-0.05096618738025427,2.3711779952049254,0.4805831270077472,0.9940190583467483,-0.04950194153934717,2.3610002517700197,0.9999501336714698,0.9879458397626877,-0.04922401271760464,2.3586084723472593,0.9892469319656045,0.994280880689621,-0.053763261437416075,2.391450357437134,0.9980171817881995,2.2054979021056695,0.2367124911897378,4.953203036788418,2.2144266133801884,2.592911692232239
24,0.987787562608719,-0.05392491836100817,2.2244051158428193,0.981851977109909,-0.05392491836100817,2.2244051158428193,-0.07133356034755707,2.3126043868064885,0.9428537786188557,0.9948473319328959,,False,0.98606758415699,-0.05392491836100817,2.2244051158428193,0.995873768906933,0.981851977109909,-0.06786227244883776,2.310689318180084,0.7343790921061292,0.9928583651781082,-0.07263349378481507,2.3312689065933228,0.9994623611186814,0.9851709276437759,-0.05440611941739917,2.2251266181468963,0.9892207315192678,0.9929889589548111,-0.10784099772572517,2.4715319752693174,0.9953329394432672,2.2653449797565335,0.4345930604083487,2.731865255380801,2.195698400889247,2.080605649362572
25,0.99410098195076,-0.031975822150707246,1.9765712022781372,0.9918810665607453,-0.031975822150707246,1.9765712022781372,-0.03316938400268555,1.9847104310989383,0.9575071807041,0.904634444352338,,False,0.9922366589307785,-0.032559760846197605,1.9799526274204253,0.9708485072506171,0.992283970117569,-0.03202986009418964,1.9771001160144805,0.8427789474017482,0.9967786431312561,-0.03372807567939162,1.9892903566360474,0.9998098551122008,0.9918810665607453,-0.031975822150707246,1.9765712022781372,0.974612322500084,0.9973245710134506,-0.03555340124294162,2.0006378531455993,0.9994862712558501,1.2497182182702782,0.6104703164896039,3.5559159174665846,1.6519321485633984,3.665061257603494
26,0.9942852586507798,-0.00730564808472991,1.5642776191234589,0.982112979888916,-0.00730564808472991,1.5642776191234589,-0.0625151546811685,1.7837969565391538,0.9089701138306132,0.806239149223763,,False,0.9981462895870209,-0.007622680999338627,1.5713980495929718,0.9969937531082828,0.9945832073688508,-0.016124757705256343,1.6898091435432434,0.570660875811403,0.9984375298023224,-0.0077907523373141885,1.573954951763153,0.9999275413252546,0.9981462866067886,-0.00730564808472991,1.5642776191234589,0.997500394816252,0.982112979888916,-0.2737319342792034,2.519545018672943,0.9797680040918738,2.4782421194117346,0.3011407025533208,4.572261472978897,3.4680910278108628,1.3493499540060616
27,0.9927078282833097,-0.03954346082173288,2.122901350259781,0.989299088716507,-0.03954346082173288,2.122901350259781,-0.04476378828287124,2.1544535028934475,0.9750524796403599,0.7485483232524983,,False,0.9900874674320221,-0.03990139882080257,2.1247147619724274,0.9198278279644084,0.989299088716507,-0.03954346082173288,2.122901350259781,0.9697099962895527,0.9967215120792389,-0.04693252849392593,2.169529378414154,0.9990115039762267,0.9894926071166992,-0.03987227040342987,2.124513190984726,0.9897052412446739,0.9979384660720825,-0.057569282874464986,2.2306088328361513,0.9970078287269384,0.8461380621229672,1.2783024422849631,2.3472467344164483,2.2934057286122926,2.3181395848914614
28,0.9953597182035446,-0.022150786127895117,2.265117716789246,0.9944744855165482,-0.022150786127895117,2.265117716789246,-0.022595965145155782,2.273531353473664,0.9859447837725928,0.8693568542215422,,False,0.9946925491094589,-0.022225197264924647,2.2658681631088258,0.9778434826179783,0.9946496188640594,-0.022150786127895117,2.265117716789246,0.9984315148294239,0.9963977634906769,-0.02240546718239784,2.270099377632141,0.9999463299167962,0.9944744855165482,-0.022267069853842258,2.2678382396698,0.954531283023892,0.9965841740369796,-0.023931305296719073,2.2987332701683045,0.998971308474873,1.3427376353696288,3.2433464993637076,4.9089621597102555,1.35473689038523,3.095247772093133
29,0.9794418466091155,-0.034195960499346256,1.6508414149284363,0.9279493302106857,-0.034195960499346256,1.6508414149284363,-0.13686519596725705,2.002080036401749,0.9358688949981981,0.9403679288842598,,False,0.9918906509876251,-0.03445153534412384,1.6524342477321625,0.999787320311442,0.9913811355829238,-0.034195960499346256,1.6508414149284363,0.9190979760625593,0.9944883912801743,-0.03551133032888174,1.6630709886550903,0.9998517712227031,0.991499724984169,-0.03497038949280977,1.6552803754806518,0.9976787396949847,0.9279493302106857,-0.5451967641711235,3.3887731552124025,0.7629286676993015,4.9594438354427055,0.8432390463643361,3.8096390952273462,3.504100103588054,0.48246701757634225
